time,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
17.93,-9.188619325845687e-05,-3.2150893519241608e-06,0.9949424506019459,-0.10044625791421302,-0.0015360984813995481,0.0005163836206574155,-0.29203370881146484,-0.030009555375858223,-0.08703205927695137,9.805926962283221
17.94,-9.190451663120766e-05,-3.2155253408637186e-06,0.9950891483406274,-0.0989823792087246,0.001198667359655345,0.0018570065152664931,-0.2910506981846202,-0.02815597212810092,-0.12595090527093364,9.78323865345022
17.95,-9.192236998886372e-05,-3.2159480338323467e-06,0.9952315365665546,-0.09754034243967363,0.000930736884247083,-0.00181052762847554,-0.2930311197024364,-0.035969659555142135,-0.13237823985911218,9.781529902259228
17.96,-9.193985275932957e-05,-3.21635986541467e-06,0.9953704288472699,-0.09611270848029885,0.005534622791554345,-0.0026731218037549086,-0.2911750712453691,-0.01036735251536537,-0.15921869946860445,9.804680614887962
17.97,-9.19573574692543e-05,-3.216770064308763e-06,0.9955089393557778,-0.09466730562819232,0.0003022201985824776,-0.0007320822999559876,-0.2954243451802225,-0.009458104712092984,-0.15732093429751517,9.841711314507666
17.98,-9.197418908162481e-05,-3.21716044548669e-06,0.9956415577002202,-0.09326234824657356,-0.001671676171116283,-0.0035509848400157203,-0.2889747184531874,-0.05065381250758853,-0.1307417393467724,9.774112017035288
17.990000000000002,-9.199157214103014e-05,-3.2175615865283085e-06,0.9957779435152905,-0.09179462347720667,-0.0016256592434134923,-0.0002997426584264035,-0.2913510743008947,-0.011069972903154956,-0.14915135994061157,9.847544038552435
18.0,-9.200771671393064e-05,-3.2179322420763117e-06,0.995904075782556,-0.09041592420541163,0.001746338839257316,0.002005890572826721,-0.2912279535726125,-0.0021305881211407807,-0.09778561702201487,9.872960433297628
18.01,-9.202418281453352e-05,-3.2183083524299535e-06,0.9960321654246657,-0.08899368173786898,-0.0013601618894227927,0.0006983313731876262,-0.2889495867535115,0.005054483324082277,-0.12851538482632766,9.758300988342139
18.02,-9.2040828572556e-05,-3.218686416497835e-06,0.9961610676398714,-0.08753902198174163,-0.001027611082579085,-0.0006198332199088752,-0.2910672698204998,-0.06175770653940735,-0.1548829501195641,9.793112640639523
18.03,-9.205682999758955e-05,-3.2190477731864887e-06,0.9962844008716082,-0.08612389816538156,0.002530016997876588,-0.0014600538601257512,-0.2938001998846915,0.0590496450741202,-0.12810790611341813,9.835385239554473
18.04,-9.207358853670227e-05,-3.2194238303321795e-06,0.9964129470009572,-0.08462389033240905,-0.0021535841153198783,-0.0029765011390299606,-0.28995649244014543,0.011873179060156364,-0.13305353428464556,9.81123329779549
18.05,-9.20885135495596e-05,-3.2197567562315508e-06,0.9965268578124539,-0.08327143797704058,0.0007726580819309846,-0.0006294817197256818,-0.29209081928052677,-0.06359105600305724,-0.151802875568117,9.78153667926441
18.06,-9.210389847198133e-05,-3.22009772410958e-06,0.9966437092199953,-0.08186092995784204,0.001262906688027179,0.0038035345919653807,-0.29009813851216265,0.012892359152718276,-0.13448835039910909,9.797346769308179
18.07,-9.211962141247241e-05,-3.2204437656438763e-06,0.9967625057637175,-0.0804015327985494,-0.000727392509711475,-0.00039487409341589473,-0.29368345165670406,0.030851785644553778,-0.12119670575397848,9.855451948291352
18.080000000000002,-9.213470665801988e-05,-3.2207758096765654e-06,0.9968759169754752,-0.07898287670319733,-0.002124849750017503,-0.002927162945581474,-0.29115363212650697,-0.014256211696762304,-0.10759084682287454,9.749490705181278
18.09,-9.214996600774237e-05,-3.221109803942018e-06,0.9969900129042291,-0.07752938231058677,0.003972646950212745,-0.0006264395334239514,-0.29087186963617645,-0.011396743193297212,-0.11308359329128895,9.801813850401976
18.1,-9.216475650700101e-05,-3.221430597970856e-06,0.9970999552612978,-0.07610232427144087,0.0012004103680218323,0.0016907177185492748,-0.2900159882784488,-0.05671181831887666,-0.13638773672440027,9.800488939000692
18.11,-9.217914590013197e-05,-3.2217396655725818e-06,0.9972062795336752,-0.07469611652178755,-0.0026648129134977973,-0.0010048167740776331,-0.28971830533331583,-0.051926231273173404,-0.15543448915104957,9.789551080168232
18.12,-9.21933502518558e-05,-3.2220433455962017e-06,0.9973106131431279,-0.07328988166130052,0.001387397280911414,0.0002566532017144957,-0.2910999229707123,-0.0014320744888595485,-0.1386712695939174,9.781942242875456
18.13,-9.220737609089323e-05,-3.2223390517304655e-06,0.9974129811170869,-0.07188328604158803,0.00023982331221703988,0.001208950349785688,-0.29434668282015175,-0.01915635265372273,-0.13780643620016056,9.785131595356281
18.14,-9.222149195403335e-05,-3.2226337670187775e-06,0.997515337173068,-0.07044865692396966,-0.0013445494865835907,-0.002505964425175355,-0.28471368885023113,0.004586830487274554,-0.1562775577045443,9.864244766832597
18.150000000000002,-9.223527616496296e-05,-3.2229188551967873e-06,0.997614614998464,-0.06902854814057881,0.0014962488769985707,-0.003087923816228432,-0.2899683060098612,-0.002685045554848114,-0.18168752702652635,9.8092416845562
18.16,-9.224884337658342e-05,-3.2231966389713674e-06,0.9977116532376623,-0.06761152399613772,-0.0019445731122984305,-0.0018619850015083273,-0.28668699201754816,-0.023904656131055753,-0.12609669225291856,9.745178228270285
18.17,-9.22624327390042e-05,-3.2234719621624493e-06,0.9978081490832429,-0.06617219294302974,0.0006506178377755261,0.0020198683809781962,-0.2881321074873334,-0.06354811776706681,-0.16081119450040893,9.788078086181436
18.18,-9.227569529166904e-05,-3.2237366935606432e-06,0.9979016069501186,-0.0647475555140689,5.398985991097289e-05,0.0012581032559313837,-0.2911281012689454,-0.07154460636232275,-0.12442793779237622,9.86430090881433
18.19,-9.228874567410774e-05,-3.2239931005502156e-06,0.9979928477292713,-0.0633256783945264,-0.0016754722161690893,0.0033456922143563082,-0.28849032276652026,-0.053952116372548445,-0.18020071948841326,9.837923002336755
18.2,-9.230143429912055e-05,-3.2242396939397617e-06,0.9980808594368105,-0.06192310349965781,0.001645310246200116,0.003138444860198459,-0.2873885452438367,0.04362612058571049,-0.17017365185259542,9.766899457150023
18.21,-9.231393599653257e-05,-3.224479993510414e-06,0.9981668705929344,-0.06052091544554431,0.000797077764896348,-0.0014566433866317562,-0.2882975572456544,0.0048995146099351065,-0.10629232268675076,9.845545196954067
18.22,-9.232674243633829e-05,-3.2247232223370403e-06,0.9982542173910027,-0.05906263982289199,0.0003098187987853507,-0.0026439899769112652,-0.287239549465967,-0.01934593343550561,-0.17697948498740734,9.794784542834769
18.23,-9.233879168597904e-05,-3.22494932575087e-06,0.9983356704736387,-0.05766958801052062,-0.00033140490575325976,-0.00010614622386760449,-0.28655468007630785,0.028256678307795668,-0.17295384329993718,9.815374060637604
18.240000000000002,-9.235113073469759e-05,-3.2251778537609406e-06,0.9984183078321021,-0.056220741205948145,0.0003848135170565906,0.0006395470489934331,-0.2919866439844708,-0.051517253096304054,-0.13057811276764508,9.811963729064123
18.25,-9.236264991376603e-05,-3.225388409871575e-06,0.9984947223498799,-0.0548471018601138,0.00015607451564617924,-0.0008427972180921101,-0.2873738830633632,-0.02956460632052648,-0.10015664533577547,9.747911867101427
18.26,-9.237415415303277e-05,-3.225595778607883e-06,0.9985702922827846,-0.05345380683669173,-0.001042772876919952,-0.0022815004381400677,-0.2863839430369245,0.03463270771775769,-0.12657356134048287,9.802395734546065
18.27,-9.238601496705557e-05,-3.2258063300024195e-06,0.9986473800333974,-0.051993621715897144,-0.0011640121359848127,0.0014445505582793131,-0.2906275215418951,-0.08461525818717439,-0.13268336875591383,9.827182272343604
18.28,-9.239663648719695e-05,-3.2259921057031527e-06,0.9987156892191698,-0.05066518777469926,0.003929142896600204,-0.00019988509708056832,-0.2826874914940919,-0.046695564281840476,-0.21910713698388462,9.799711926271296
18.29,-9.240841505520546e-05,-3.226192514441471e-06,0.9987905350715873,-0.04916726842528508,-0.005748955196854042,-4.2352201557131354e-05,-0.28889634165352207,0.0025154014439787696,-0.19921140262159434,9.851833055591722
18.3,-9.241959292822549e-05,-3.2263794822290263e-06,0.9988606949043534,-0.04772063852520424,0.0009807582633846264,0.0011106825047800194,-0.28339842710673196,-0.045898677193797546,-0.1347575809505626,9.826061466860509
18.31,-9.243017850887373e-05,-3.22655362514768e-06,0.9989263179656322,-0.046326933770386984,-1.860646559958553e-06,0.00540401714726297,-0.2880156122133737,-0.01715144722309203,-0.18050138838449734,9.811505797067223
18.32,-9.244094617521637e-05,-3.226727427877738e-06,0.9989921922882183,-0.0448839415612463,-0.0022061272024334034,0.003140195455239241,-0.2883833144043983,0.06043723499250102,-0.11086150206613338,9.831891700400707
18.330000000000002,-9.245114983032825e-05,-3.2268889939625447e-06,0.9990537673666429,-0.04349200729444065,-0.0014025371360240578,0.0067753265804785055,-0.28472890931644207,-0.009962427992388272,-0.11652868619503139,9.776200991458072
18.34,-9.246143021972758e-05,-3.2270483735849993e-06,0.999114913233296,-0.04206388678935442,0.0021417153074541283,0.0011032168898795916,-0.29104452231371525,0.016603638243395537,-0.09787176019253181,9.796566585810318
18.35,-9.247140627288207e-05,-3.227199585443221e-06,0.9991733467415678,-0.04065204584825655,0.0007152158913850725,0.0016500870189731908,-0.290739531065461,-0.008380863236541029,-0.09374684836651583,9.767428570985432
18.36,-9.248090426055444e-05,-3.2273401611487617e-06,0.9992281036599385,-0.03928263493227001,0.001074298863952952,0.0009363859961349337,-0.2854704667245567,0.0036860346311650763,-0.12199019288915332,9.806313754978556
18.37,-9.249082841316638e-05,-3.2274834868817397e-06,0.9992843702237844,-0.03782445453647469,0.0019404935041405901,-0.0024056303629529977,-0.2857577261161644,-0.017205708566067797,-0.13001538126196374,9.770874830848754
18.38,-9.250019115154187e-05,-3.2276149426803957e-06,0.9993364931382173,-0.036421142053953366,0.00217572097539168,-0.0010612659230265645,-0.2890443518199821,-0.033680816441203715,-0.113213100119949,9.81578528261586
18.39,-9.250932661157954e-05,-3.2277429640078927e-06,0.9993864504510853,-0.03502331575735123,-0.0019241681203553277,-0.00025737723782823826,-0.28328321249896876,-0.04177125938809495,-0.2506145705178277,9.769982099472756
18.400000000000002,-9.251833578212575e-05,-3.2278652064789766e-06,0.9994347408004657,-0.033616939423034876,0.0025633049876868964,-0.0018597695217369519,-0.2859218655143997,0.022555870223900557,-0.15810360107210572,9.765636284814004
18.41,-9.252725216636716e-05,-3.22798177753611e-06,0.9994815165056153,-0.03219618208533948,0.0004655191073733773,-6.986131670847244e-05,-0.28472348439163075,0.021336843675103093,-0.15301149832085711,9.787681133736319
18.42,-9.253603172306505e-05,-3.228092044279156e-06,0.9995265217747039,-0.03076731612243275,0.0011331788425350535,0.0020227599703458105,-0.2879132972783169,-0.0046637262833451355,-0.15574905529607821,9.798824097196198
18.43,-9.25443902129606e-05,-3.2281926765133333e-06,0.9995683318620641,-0.02937741910433057,-0.0012518503555205554,0.0015569103168615653,-0.28377185197841237,-0.03848293403171733,-0.17940368006940832,9.771702342511743
18.44,-9.255255144399861e-05,-3.228286554710839e-06,0.9996081180002221,-0.027990771211111536,-0.0002645722440440751,0.0016550194153969046,-0.2871333247461428,-0.04022596974016045,-0.1442641844002205,9.788957582307349
18.45,-9.256072421440879e-05,-3.228375875212564e-06,0.9996468648650447,-0.026570977166671082,0.001471416602950248,0.001725771114686052,-0.28698044781492765,0.013868088610694385,-0.08677258869199805,9.820296635631134
18.46,-9.25686262260258e-05,-3.228456198654431e-06,0.9996832046415786,-0.025166608797935492,0.0005492472934652706,0.001779680045075116,-0.28943980059971314,0.007200297178740425,-0.12917278747845418,9.83824409864581
18.47,-9.257642824027315e-05,-3.2285351325188022e-06,0.9997179524988397,-0.023746204009916463,-0.0017922585556409795,-0.0006748076249662526,-0.28492745998839725,-0.02784088566782407,-0.15788513626614342,9.795419580547742
18.48,-9.258399934617626e-05,-3.2286007259293483e-06,0.9997504616759215,-0.02233561784966656,-0.0006154193444311692,-0.0034841477476704502,-0.2847150752654396,-0.03927608300238532,-0.17286230197704897,9.811301202776438
18.490000000000002,-9.259152993242275e-05,-3.22866168460968e-06,0.9997815657307177,-0.020897070230582845,-0.0015424036017700296,-5.8287087798732226e-05,-0.285696735669473,0.029735573602151143,-0.1114406644892948,9.782007557473802
18.5,-9.259877830951393e-05,-3.2287156636841945e-06,0.9998102508793504,-0.019476363026013015,0.0012977607897772068,-0.0012315604573687965,-0.28562231759481815,-0.06581977627889715,-0.1445028178248234,9.752082227922035
18.51,-9.26057448772104e-05,-3.2287627999954494e-06,0.9998365686905398,-0.018074872911472268,-0.00026728253094101325,-0.00024781774119488455,-0.28628817917920485,0.03186104751360474,-0.15984157718717945,9.819724206858927
18.52,-9.261260248199156e-05,-3.228804265477338e-06,0.9998611781701087,-0.016658013781150532,-0.0009764621208420558,-0.000355033305483159,-0.28650056511401695,-0.007717794049735417,-0.18591050421373467,9.77241528769969
18.53,-9.261908859801092e-05,-3.2288385335718805e-06,0.9998831712713149,-0.015281022137915184,-0.00047096143843625626,-0.0030594274908287023,-0.28542256767923796,-0.005707003371974238,-0.16251786685000638,9.793020784571306
18.54,-9.262559522643147e-05,-3.228867708586383e-06,0.999903871513069,-0.013860511459072198,0.0008083017655148707,-0.0017514111002022703,-0.28560997246710557,-0.005663352409810907,-0.14405136680984945,9.772950954990515
18.55,-9.26318044545485e-05,-3.228890189478273e-06,0.9999222412498133,-0.012465147028836632,0.0017687609528908594,0.002063392392548865,-0.2837105213577639,0.03000367779790509,-0.20930659179388378,9.772344594157206
18.56,-9.263777209516652e-05,-3.228906399633806e-06,0.9999385063464183,-0.011084138197750427,0.00046320423499596197,-0.00028638818018089976,-0.28495600573966134,-0.007049272261635653,-0.21717564822478408,9.80387060933262
18.57,-9.264374669370051e-05,-3.2289168562096435e-06,0.9999532925913308,-0.009658480671554906,-0.0003110468338784391,0.0007312628397609803,-0.28389467131532437,-0.030138703323141072,-0.17547837909340186,9.747283792230466
18.580000000000002,-9.264944604077159e-05,-3.22891854065161e-06,0.9999658605688644,-0.008255582745964588,-0.004217722055730236,0.0016857196551818,-0.2857416752704367,-0.04137325945688374,-0.149466615153373,9.781716391962874
18.59,-9.265501533329529e-05,-3.228914127364798e-06,0.9999765527153173,-0.006838965166681416,-8.339676128687136e-05,-0.0009494446639367127,-0.28404451365925126,-0.03932357036951822,-0.18608782862767342,9.752683926466364
18.6,-9.266041190002033e-05,-3.2289036569340544e-06,0.9999852578481561,-0.0054185783841509535,-0.001503029560262192,-0.0003849279972113819,-0.2822201388282328,0.02623223135604929,-0.1085004159639162,9.800843623616895
18.61,-9.266549500904521e-05,-3.2288875144005343e-06,0.9999918087223096,-0.0040332411751882215,0.0019660919911126157,-0.004091548551935854,-0.281234227645688,-0.039899731368066196,-0.13996824795256196,9.814602718232425
18.62,-9.267039273314099e-05,-3.2288655704148597e-06,0.999996436194563,-0.002649934728058474,0.0011215828596530366,0.0016787179495683711,-0.28450057392210526,-0.03663631012492046,-0.06990588597831998,9.815458371008031
18.63,-9.267502602222016e-05,-3.2288383203183976e-06,0.9999991232382385,-0.0012926845873540674,-0.001669429312314189,0.00017275934357043315,-0.28469620166427223,0.018232495427276403,-0.10604836698472364,9.79088870796049
18.64,-9.267963667475233e-05,-3.2288042160576503e-06,0.9999999551638404,0.00011095231871231997,-0.0001589018378636936,-0.0032266500998314237,-0.27917409951827526,-0.11237586005863104,-0.10323903845354267,9.853738012482628
18.650000000000002,-9.268403832660812e-05,-3.228764259559798e-06,0.9999988318232528,0.0015060981805092508,-0.0020072926456529447,0.001496926429830046,-0.2820264621159637,0.028192978496683205,-0.16545820373318226,9.814470963899083
18.66,-9.268813245370716e-05,-3.2287197429954907e-06,0.9999958995369618,0.0028580071676134943,-0.000770302837986203,0.003907747325887847,-0.28321410572394634,-0.028589180760165176,-0.2055807292266754,9.844480056692532
18.67,-9.269216699125409e-05,-3.228667987871058e-06,0.9999909634648376,0.004249078429911587,-0.003884062495250831,0.0009063029878373552,-0.2787655863550266,-0.0699014974435766,-0.14541383319684945,9.803799326838895
18.68,-9.269594576239344e-05,-3.2286113650793555e-06,0.999984233630654,0.005612520537224443,-0.003025175224168437,0.000601465359335967,-0.281221830548097,-0.03772543555963994,-0.12038509633213128,9.831970708825128
18.69,-9.26996893833446e-05,-3.2285463328452707e-06,0.9999752824147636,0.007028884958638825,-0.0037288279574056197,-0.00011612251188166441,-0.28112276268059666,-0.022888239792039255,-0.1814595735163949,9.794044145877699
18.7,-9.270320287533532e-05,-3.228475891249174e-06,0.9999644693944827,0.008427477861595124,0.0037198792184953543,0.0009806491976670651,-0.2797647916103548,0.004290929290768655,-0.1470820664140869,9.815122116463902
18.71,-9.871028247137987e-05,1.602858833894269e-07,0.9999503854313028,0.009957867616233882,-0.001864752805748054,-0.0023112775387679144,-0.3347050502567026,-0.40620660395172253,-0.1851188291896257,9.780452545833898
18.72,-9.67969418819664e-05,-4.439374664815075e-06,0.9999305877352744,0.011777492633796434,-0.0011646476669863511,0.0023688540425319624,-0.3943971372553869,0.017016701952401556,-0.6387351171120197,9.795166199865573
18.73,-9.463628417103883e-05,-4.3411030799956335e-06,0.9999041769352301,0.013836108938126038,-0.0033629904819148584,-0.0012876720204311066,-0.4458042747726581,-0.022707932115744265,-0.5458379446544587,9.812490780618635
18.740000000000002,-9.276396191633122e-05,-4.26030430561519e-06,0.999869112550075,0.016170010985595985,0.0016395195302831966,0.0005868524183968607,-0.5021851240287472,-0.0583908794668614,-0.5537878935605491,9.740728531537373
18.75,-9.8813073272536e-05,-4.022503831535102e-06,0.9998237659291439,0.018763303215162362,0.000976088654558175,0.001257742648669326,-0.5463698329796566,-0.07707507214968427,-0.5708327924456557,9.794922534404057
18.76,-0.00010029636508498113,-3.880334152295249e-06,0.9997658489264838,0.021628994616473343,0.00033649132446930186,-0.003074643957814342,-0.5851109862026345,-0.04545703825239779,-0.5008837189315244,9.799433939662006
18.77,-9.957300228300904e-05,-3.796293325860176e-06,0.9996940397027493,0.024725483876014722,0.0019279360511688672,3.9498183978874026e-05,-0.6299086899951323,-0.0036905882517957126,-0.5670525122514023,9.751860221397909
18.78,-9.897304546446203e-05,-3.727261453086525e-06,0.9996151564282784,0.027727924385362375,-0.0017922338726035362,-0.0034569925256643977,-0.6665516570510235,-0.06445876509916013,-0.556639161185128,9.80109630370193
18.79,-9.838620746594747e-05,-3.6605696596518777e-06,0.9995150375998963,0.03112721997324849,-0.0025911661928293903,0.00038352072246172764,-0.6970076665762651,-0.4184111055872242,-0.5105378722633283,9.765064477083714
18.8,-9.786589737815987e-05,-3.5795904937876997e-06,0.999398731800238,0.03466193558730331,0.0032025350222761916,-0.0027728477991589575,-0.6963912727299296,-0.08844977104238516,-0.5865050170044404,9.797151436806692
18.81,-9.741468181761453e-05,-3.4958523556701927e-06,0.9992775851879256,0.03799520491984908,1.845553553845615e-05,0.0031015535503786246,-0.6667553508385373,-0.06501671008768684,-0.62456601606266,9.780899383528185
18.82,-9.69993393917192e-05,-3.4203410149861484e-06,0.9991495268075115,0.0412263043314367,0.0040907797995478655,-0.00022879215277448795,-0.6382436311818717,-0.033361298891915775,-0.5505112102262678,9.814767991403507
18.830000000000002,-9.662775693695788e-05,-3.3553372515594953e-06,0.9990194883607937,0.04426615521733207,7.667237078874851e-05,0.000733103633499673,-0.6122750255217252,-0.055153658354822034,-0.561580927183976,9.828956747984893
18.84,-9.628368786931569e-05,-3.295899899616547e-06,0.9988833329980805,0.0472394310876741,0.003929813194223408,0.0013494003684720762,-0.5872019250622199,-0.006474061096278447,-0.5616009526674602,9.804131255063176
18.85,-9.547461843839895e-05,-3.7969274550743633e-06,0.9987459010313763,0.05006137507413319,-0.004317331808395624,-0.00028420138644519424,-0.5624116487011471,-0.27956163022729374,-0.36023131094563676,9.771807494217791
18.86,-9.421951718912956e-05,-4.845974055285709e-06,0.9986104109966365,0.052695388260567036,-0.0039812271795399085,-0.003819214099337669,-0.5414230365012718,-0.18851204474557065,-0.3315932786756577,9.817127047317518
18.87,-9.38208133167793e-05,-4.977220986221937e-06,0.9984720450754699,0.055255562515151777,-0.00020192154765871968,-0.0028500044363207293,-0.5262820617761781,-0.19889903665002479,-0.1775097932049154,9.777224712355306
18.88,-9.472777032025094e-05,-3.6774451443691276e-06,0.9983333406485196,0.05770788528367559,-0.003332396221246774,-0.0005490723895225794,-0.501323206395367,-0.17130191149752522,-0.2090286896612067,9.828077187710612
18.89,-9.287721978540991e-05,-5.493933109604093e-06,0.9981903423451493,0.060130924549935474,-0.0010264128638213924,-0.002964090767923546,-0.48437962055300643,-0.18962457347051923,-0.17530176966575162,9.759384503456694
18.900000000000002,-9.356672440092311e-05,-4.47772615350897e-06,0.9980487867904325,0.06243669207974914,0.00033447937212913257,0.000923038830915972,-0.4666468593181115,-0.1063801654369145,-0.19507644682031203,9.79496871509535
18.91,-9.385408000868835e-05,-3.933265556171349e-06,0.9979080676228044,0.0646470755141261,-0.0005062557714585706,-0.0018388569915128812,-0.4461851020892997,-0.08018282600350848,-0.19041734293770424,9.823883019205452
18.92,-9.380664855321698e-05,-3.786582993652034e-06,0.9977674008912989,0.0667832177516817,-0.0023966739231781184,-0.0010689178182435592,-0.42948449148329004,-0.12996939439984107,-0.13413408892135065,9.7857188172616
18.93,-9.350994672793785e-05,-3.948938222216119e-06,0.997631727789905,0.0687807059124304,-0.003436871094323661,4.864797000324122e-06,-0.4176275774085199,-0.029594140284069245,-0.1899449898440124,9.791786530518122
18.94,-9.295485438138106e-05,-4.4201624483451666e-06,0.997491219822514,0.07078933513286091,-0.002088966160249496,-0.0005279068185398615,-0.4077232607210436,-0.068781482823669,-0.22066901732210023,9.79724862781695
18.95,-9.269063680802795e-05,-4.576659344840292e-06,0.9973546683519082,0.0726881866274983,0.0009917481703728469,-0.00021050237327766117,-0.39294933233632745,0.020013974307187613,-0.13660144164313887,9.774827033465204
18.96,-9.348468687215765e-05,-3.5187699474003828e-06,0.9972166669998219,0.07455766813336209,-0.0026494402670171834,0.0025840479200936344,-0.3811369466160422,-0.04468627247258114,-0.19319453546031307,9.720052781849185
18.97,-9.252036493254263e-05,-4.5131954924724746e-06,0.9970788593664578,0.07637858426009339,-0.0004577601271188807,0.0019210177775817031,-0.36488681740027107,0.012850619390192816,-0.18124454936531667,9.765041171681652
18.98,-9.273941107804455e-05,-4.147146657094735e-06,0.9969467461846008,0.0780843352706016,-0.0012453970527280106,0.001953880843552712,-0.3584492291526057,-0.10199899652596908,-0.1464702843142848,9.739151977251757
18.990000000000002,-9.336216120137207e-05,-3.3126640753129387e-06,0.9968135218302563,0.07976683069111297,0.0009880945031578987,-0.00019424675253787264,-0.3449732764124036,0.02216965697968315,-0.219196422590875,9.794833379407192
19.0,-9.338863685644873e-05,-3.1789990834408253e-06,0.9966752332523485,0.08147671403031441,-8.823273474992295e-05,0.0016682862923799082,-0.3386441439018452,0.012095604920508873,-0.21633490005764022,9.77249109786202
19.01,-9.319028610848663e-05,-3.3233286776272886e-06,0.9965438576001114,0.08306800342139208,-0.0006492418358006835,0.0006535393902829222,-0.32668871428906954,0.0070767698870351226,-0.18820714850773007,9.751460183256507
19.02,-9.254944413582684e-05,-3.9980707486812915e-06,0.9964094956295293,0.08466455291968542,0.002223780608318917,-0.00040382565514721156,-0.3182294234402902,-0.06978956113187557,-0.20157652442275506,9.811112985714288
19.03,-9.179896203221576e-05,-4.818250486992566e-06,0.9962816588922581,0.08615566264200167,0.0003228594191139246,-0.0043975527498282315,-0.30777089542659786,-0.13666908644319214,-0.09005071001074058,9.771120349273685
19.04,-9.305639014873801e-05,-3.254748862720581e-06,0.9961559963635886,0.08759648798244551,0.00014577283429492412,-0.0013960765870161204,-0.3034149945490792,-0.0884899244611651,-0.16186505449161595,9.841094679292667
19.05,-9.244632220978833e-05,-3.920532544190734e-06,0.9960282039701177,0.08903777619636066,0.0007478500890106618,-0.00014475572235216365,-0.2912597879285394,-0.09412213798392993,-0.08643601402917467,9.725505609554665
19.06,-9.222619887726255e-05,-4.127062125574533e-06,0.9959018443112234,0.09044013949298578,-0.0018728008160865815,-0.0001531230859612388,-0.2847049654459433,-0.0693873817349637,-0.07531302984493748,9.77814982631259
19.07,-9.296480236219977e-05,-3.186175607457324e-06,0.9957748445170097,0.09182789377158541,0.0005950706261659015,0.0019658627173326955,-0.280679338530473,0.02731042119272875,-0.22132428332942394,9.828749312976873
19.080000000000002,-9.178035579342901e-05,-4.564082909496009e-06,0.9956490452149714,0.09318197908632324,-0.004070802602317028,0.0012678244782637167,-0.27259285302775954,-0.03408502426780255,-0.019604865158963036,9.748429531057413
19.09,-9.278696440922171e-05,-3.30330710075164e-06,0.9955235396591657,0.09451341769832305,0.001954143366078318,-0.0017744921809908186,-0.27015367429989884,-0.031310735215113975,-0.1514408773747005,9.738261335083225
19.1,-9.199594962704066e-05,-4.2201735903919035e-06,0.9954015265345176,0.09578985924884466,0.0016919245936309617,0.0007042667524601964,-0.26944219581233486,1.6401686846763994,-0.21462619639356756,9.842277596072055
19.11,-9.251089992400551e-05,-3.559170125151471e-06,0.9952801659196956,0.09704270071032477,0.0002013271320218022,-0.0007622444421629365,-0.25798604109169293,-0.074865169090786,0.020242593907632084,9.837094724207427
19.12,-9.114393177008805e-05,-5.1874942966643054e-06,0.995160140674124,0.0982659044222269,-0.0006230063425730933,-0.0024406590781182545,-0.2516326935421656,0.0030783049677811647,-0.0975822190508746,9.806793590576934
19.13,-9.167102239060289e-05,-4.5137212099550905e-06,0.9950385610286523,0.09948948607395317,-0.0006981337626755448,-0.0013230978736145406,-0.24800612737937597,-0.024953246228075557,-0.08936566293809445,9.800374562618742
19.14,-9.20776396576406e-05,-3.98585702240282e-06,0.994914907638771,0.10071854772376765,-0.002076659778567499,0.0016528389819241548,-0.24413403247492693,-0.0011277461829507073,-0.173219999290696,9.798713262517492
19.150000000000002,-9.237850661109514e-05,-3.5878998215759545e-06,0.9947937178589104,0.10190858838932294,-0.0005175652344379867,0.0005923479155349659,-0.2411665393836806,-0.02120950308831976,-0.069955906212965,9.826722695026632
19.16,-9.259010641939244e-05,-3.300030816976151e-06,0.9946736957919777,0.10307348099649306,-0.0013081658260160505,0.00046507756472328955,-0.23665707380266324,-0.06299124970906361,-0.1159958859549767,9.824823241777695
19.17,-9.232934837667347e-05,-3.5956877776417483e-06,0.9945555602569418,0.10420721919438834,0.0011335210613439483,-0.002828523299530848,-0.23567837187640575,-0.0319391621140753,-0.13627655763758392,9.843667859195302
19.18,-9.243811762714487e-05,-3.436053765352515e-06,0.994431354280415,0.1053859086932025,-0.0036715490295463503,0.0004782284877435192,-0.22980337995635206,-0.03859798020454452,-0.10363468058667964,9.792311107148825
19.19,-9.256716866423432e-05,-3.252923855256731e-06,0.9943119158885978,0.10650692234100408,0.000967106494213216,-0.0011553296504511746,-0.22541770723312365,-0.03137385021402911,-0.10707532866886028,9.804274119838848
19.2,-9.218371035138108e-05,-3.707086668432719e-06,0.9941929445855946,0.10761181469676133,-0.0001795708330806154,-0.0014603947236566876,-0.22460036057835633,0.03243887788519581,-0.12363517357683414,9.790195457626435
19.21,-9.224599707669203e-05,-3.609724579229557e-06,0.9940759908861947,0.10868690854678983,0.0011591954461164043,0.0019879609035825694,-0.2218204889597972,-0.031552374173161264,-0.1315424617016503,9.797690786990168
19.22,-9.226136337841727e-05,-3.5707182104276447e-06,0.9939541622843264,0.10979546127407872,0.0007329191223484205,-0.0015667464164549393,-0.21953387170956568,0.03829571168738722,-0.07215041775565889,9.780762488731387
19.23,-9.227408579454667e-05,-3.5363610575609105e-06,0.9938358161799538,0.11086160582726952,0.000416018725842404,0.0031600517923746014,-0.21846639024179526,-0.053424813389276446,-0.1178737205117187,9.791204676493875
