msg_timestamp,receive_timestamp,system_timestamp_ns,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
42.167,1765500307.6194701,1765500307619479473,0.03379623490261389,-1.0551813655511646,0.0,0.0,-0.0,-0.7522948683118792,-0.6588265561675639,0.5037930444148307,-0.0,0.0,0.0,0.0,0.0446880406246578
42.172,1765500307.6243758,1765500307624382877,0.033470697934125944,-1.052714722433815,0.0,0.0,-0.0,-0.7519445315263416,-0.6592263810768124,0.4976063740034291,0.0,0.0,0.0,0.0,-0.2126389721613855
42.177,1765500307.6292834,1765500307629287906,0.033147783671420496,-1.0502477346014245,0.0,0.0,-0.0,-0.7515939822444213,-0.6596260196914404,0.4976063740034291,0.0,0.0,0.0,0.0,-0.2126389721613855
42.182,1765500307.6344268,1765500307634437628,0.03283056567728765,-1.0478490272745844,0.0,0.0,-0.0,-0.7520318923932837,-0.6591267198523942,0.4839183441713246,-0.0,0.0,0.0,0.0,0.26565109266389847
42.187,1765500307.6394007,1765500307639407938,0.03251016186780775,-1.0454507434101288,0.0,0.0,-0.0,-0.7524694708467273,-0.6586271292952076,0.4839183441713246,-0.0,0.0,0.0,0.0,0.26565109266389847
42.192,1765500307.6442993,1765500307644304843,0.03218120216289408,-1.04298407260915,0.0,0.0,-0.0,-0.7523933354735503,-0.658714102426072,0.49770189181308944,0.0,0.0,0.0,0.0,-0.0462357793160632
42.197,1765500307.6493168,1765500307649324321,0.031852812708999735,-1.0405173258255442,0.0,0.0,-0.0,-0.7523171900477056,-0.6588010667559097,0.49770189181308944,0.0,0.0,0.0,0.0,-0.0462357793160632
42.202,1765500307.6543171,1765500307654323353,0.03153052078082286,-1.0380892650917115,0.0,0.0,-0.0,-0.7521908817422075,-0.6589452765016838,0.48987145310370306,0.0,0.0,0.0,0.0,-0.07668140731793048
42.207,1765500307.6592832,1765500307659287675,0.031209159811882402,-1.0356610809673523,0.0,0.0,-0.0,-0.7520645457935148,-0.6590894620310617,0.48987145310370306,0.0,0.0,0.0,0.0,-0.07668140731793048
42.212,1765500307.664248,1765500307664251825,0.030884181764608876,-1.0332128970868715,0.0,0.0,-0.0,-0.7521928715435974,-0.6589430051218369,0.49393177844136105,-0.0,0.0,0.0,0.0,0.0778892798927456
42.217,1765500307.669342,1765500307669350282,0.03055825030560644,-1.030764839953574,0.0,0.0,-0.0,-0.7523211687726894,-0.6587965232273882,0.49393177844136105,-0.0,0.0,0.0,0.0,0.0778892798927456
42.221,1765500307.6743014,1765500307674305701,0.030298421882560357,-1.0288122046922032,0.0,0.0,-0.0,-0.7522974403671627,-0.6588236192009325,0.49246162752615746,0.0,0.0,0.0,0.0,-0.018008532778154927
42.226,1765500307.6793394,1765500307679347252,0.02997385613066976,-1.0263713813808302,0.0,0.0,-0.0,-0.7522677784878959,-0.6588574879660137,0.49246162752615746,0.0,0.0,0.0,0.0,-0.018008532778154927
42.231,1765500307.684379,1765500307684386501,0.029641930947730724,-1.0238676402469726,0.0,0.0,-0.0,-0.7521375639362468,-0.6590061342021395,0.5051294484561226,0.0,0.0,0.0,0.0,-0.07904584300526336
42.236,1765500307.6893692,1765500307689374112,0.029310995342333265,-1.0213637681221388,0.0,0.0,-0.0,-0.7520073200124727,-0.6591547547030655,0.5051294484561226,0.0,0.0,0.0,0.0,-0.07904584300526336
