generation,rmse,Q_0,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,R_odom_0,R_odom_1,R_odom_2,R_odom_3,R_imu_0,R_imu_1,R_imu_2,R_imu_3
121,0.245,636.4558,107.9152,271.4594,642.3891,149.2096,709.9091,10.9085,177.3453,40.1932,321.9782,594.1014,844.9308,152.3947,188.9207,76.6553,25.2243
121,0.2239,887.8672,109.4699,271.4594,426.3716,176.5101,709.9091,10.9085,230.3842,35.0919,339.7182,594.1014,819.3225,886.9691,207.6676,257.1586,33.7665
121,0.2237,744.3564,120.7286,271.4594,552.0257,149.2096,709.9091,10.9085,173.7376,36.4541,321.9782,594.1014,666.5925,215.7897,167.9833,273.7683,40.0153
121,0.2248,608.1181,117.7052,200.4686,506.114,205.7464,710.602,10.9085,173.558,41.7811,232.1238,695.7201,742.7646,221.8451,206.6488,265.6566,33.7665
121,0.2239,744.3564,117.7052,271.4594,554.4576,236.2825,709.9091,34.2513,173.7376,35.0919,321.9782,594.1014,719.286,886.9691,148.1422,273.7683,33.7665
121,0.2237,744.3564,99.3797,271.4594,475.3536,149.2096,705.3065,10.9223,228.6515,41.5159,331.9293,594.1014,633.6784,253.6129,167.9833,273.7683,33.7665
121,0.2238,636.4558,109.4699,271.4594,632.9139,156.9178,709.9091,10.9085,173.7376,35.0919,282.0595,609.7586,844.9308,215.7897,188.9207,273.7683,33.7665
121,0.2244,591.3445,159.0808,264.1541,595.6086,265.0881,729.716,14.8944,168.3968,34.7312,331.9358,762.4641,736.0451,192.1109,128.7634,305.8183,29.274
121,0.2239,744.3564,94.4723,271.4594,477.6055,236.2825,709.9091,34.2513,166.396,41.7811,321.9782,594.1014,844.9308,221.8451,156.8861,273.7683,33.6691
121,0.2369,611.1141,107.9152,241.0518,642.8337,168.5814,584.1541,14.3262,166.396,40.2811,290.0805,617.6914,825.749,167.1739,179.23,117.4588,35.8856
121,0.2239,683.7791,234.4071,217.8826,329.8264,146.703,648.5976,10.5095,173.6904,49.0436,327.2479,600.7789,835.4824,210.9963,227.1017,313.696,33.5634
121,0.2239,683.7791,234.4071,261.9613,561.9454,146.703,773.1134,12.6644,203.5406,42.5472,360.0694,600.7789,835.4824,210.9963,168.6235,306.7022,33.5634
121,0.2265,743.8674,102.3435,246.6616,512.2562,268.2188,732.7431,35.0928,165.3777,35.1181,317.6257,668.7163,962.4539,266.5691,191.6476,223.581,29.4414
122,0.2237,636.4558,109.4699,271.4594,554.4576,149.2096,709.9091,10.9085,173.7376,35.0919,321.9782,594.1014,844.9308,215.7897,188.9207,273.7683,33.7665
122,0.2245,608.1181,109.4699,200.4686,554.4576,149.2096,709.9091,10.9085,173.558,41.7811,321.9782,695.7201,742.7646,221.8451,188.9207,273.7683,36.3991
122,0.2269,671.3794,122.4512,223.0841,309.9537,152.9724,549.6429,8.8605,175.7277,53.0235,300.7554,812.1618,685.9514,226.7457,212.6866,259.5653,32.2469
122,0.2239,636.4558,107.9152,131.3627,642.3891,149.2096,709.9091,10.9085,177.3453,40.1932,321.9782,594.1014,844.9308,152.3947,188.9207,256.4457,25.2243
122,0.2238,636.4558,107.9152,271.4594,632.9139,168.5814,709.9091,14.3262,166.396,35.0919,290.0805,609.7586,825.749,167.1739,188.9207,273.7683,35.8856
122,0.2274,647.3644,114.4945,193.0481,433.9304,139.9842,684.0997,16.4674,164.0293,41.4096,279.3037,711.0432,831.0261,201.9912,176.7319,221.4921,29.3949
122,0.245,636.4558,107.9152,271.4594,642.3891,149.2096,709.9091,10.9085,177.3453,40.1932,321.9782,594.1014,844.9308,152.3947,188.9207,76.6553,25.2243
122,0.2239,621.5977,90.6818,205.3889,396.4601,226.6372,593.3239,37.2405,170.6732,44.0807,349.5922,655.8198,949.2988,188.2368,166.3689,317.3483,29.1323
122,0.2243,797.9941,121.342,278.6856,542.5888,141.4061,702.4424,9.5334,171.5766,35.3563,353.8002,620.7421,652.0379,227.6737,230.6854,344.2646,40.6355
122,0.2244,636.4558,159.0808,264.1541,632.9139,265.0881,709.9091,14.9751,173.7376,34.7312,282.0595,762.4641,719.286,192.1109,148.1422,305.8183,33.7665
122,0.2242,591.3445,201.5404,264.1541,595.6086,172.6467,729.716,14.8944,173.6904,49.0436,331.9358,762.4641,736.0451,221.8451,227.1017,313.696,29.274
122,0.2383,673.4159,92.3163,268.1529,684.2861,184.7649,677.8671,33.463,182.7144,48.3092,344.4134,620.4132,779.7826,189.8135,126.2991,110.9179,31.689
122,0.2243,579.8579,228.8599,200.3123,568.599,225.1039,802.2494,11.4366,214.5993,40.7151,238.345,685.4517,584.5898,252.402,176.3669,278.8992,35.1158
122,0.2237,744.3564,94.4723,271.4594,642.3891,236.2825,709.9091,10.9085,166.396,41.7811,321.9782,594.1014,844.9308,152.3947,188.9207,273.7683,33.6691
122,0.2458,611.1141,107.9152,271.4594,642.8337,168.5814,584.1541,14.3262,177.3453,40.2811,290.0805,617.6914,844.9308,167.1739,179.23,76.6553,35.8856
122,0.2239,591.3445,159.0808,271.4594,552.0257,265.0881,729.716,14.8944,168.3968,34.7312,331.9358,594.1014,736.0451,192.1109,167.9833,305.8183,29.274
122,0.2239,887.8672,99.3797,271.4594,475.3536,176.5101,709.9091,10.9223,230.3842,35.0919,339.7182,594.1014,633.6784,886.9691,207.6676,257.1586,33.7665
122,0.2239,683.7791,234.4071,217.8826,329.8264,146.703,648.5976,10.5095,173.6904,49.0436,327.2479,600.7789,835.4824,210.9963,227.1017,313.696,33.5634
122,0.2249,796.4699,167.4765,109.2413,376.0086,230.5652,778.2757,36.945,216.3331,38.4413,400.7298,498.8644,882.7466,227.814,144.1698,285.468,34.87
122,0.2238,563.3114,115.0089,287.0355,750.5594,220.6,756.9912,11.9484,167.4811,40.1369,345.0618,584.4856,941.4057,228.8789,214.7956,262.0139,28.1452
123,0.2237,744.3564,94.4723,271.4594,642.3891,236.2825,709.9091,10.9085,166.396,41.7811,321.9782,594.1014,844.9308,152.3947,188.9207,273.7683,33.6691
123,0.2382,673.4159,115.0089,268.1529,684.2861,184.7649,677.8671,11.9484,182.7144,48.3092,345.0618,620.4132,779.7826,189.8135,214.7956,110.9179,31.689
123,0.2239,611.1141,159.0808,271.4594,642.8337,265.0881,584.1541,14.8944,168.3968,34.7312,331.9358,594.1014,844.9308,192.1109,179.23,305.8183,29.274
123,0.2237,608.1181,94.4723,271.4594,642.3891,149.2096,709.9091,10.9085,166.396,41.7811,321.9782,594.1014,844.9308,152.3947,188.9207,273.7683,36.3991
123,0.2245,608.1181,234.4071,217.8826,329.8264,146.703,709.9091,10.9085,173.6904,49.0436,327.2479,695.7201,742.7646,221.8451,227.1017,273.7683,33.5634
123,0.2242,711.371,180.2242,279.6976,620.1068,179.1118,771.6786,13.4558,207.9658,50.3114,408.9129,619.7269,846.8798,226.9276,227.1618,255.8157,34.5178
123,0.2251,608.1181,109.4699,200.4686,554.4576,149.2096,709.9091,10.9223,230.3842,41.7811,339.7182,695.7201,742.7646,886.9691,207.6676,257.1586,33.7665
123,0.2242,595.8429,194.508,292.3649,441.4538,253.3968,729.1149,11.974,162.3203,34.8451,299.5088,569.7781,767.2021,227.9394,192.5347,235.4751,31.416
123,0.2247,744.3564,94.4723,271.4594,542.5888,141.4061,702.4424,9.5334,171.5766,41.7811,353.8002,594.1014,652.0379,227.6737,230.6854,344.2646,33.6691
123,0.2452,555.9618,91.4266,286.8764,717.3941,192.9649,686.292,32.7672,190.5265,49.232,345.6443,577.1847,812.7277,202.7377,122.1118,73.822,25.6067
123,0.2247,647.3644,109.4699,200.4686,554.4576,149.2096,684.0997,10.9085,164.0293,41.4096,321.9782,711.0432,742.7646,221.8451,188.9207,273.7683,36.3991
123,0.2241,636.4558,92.3163,268.1529,684.2861,184.7649,709.9091,33.463,182.7144,40.1932,321.9782,594.1014,844.9308,189.8135,188.9207,256.4457,25.2243
123,0.2239,675.1342,167.8397,220.5836,615.2839,224.8752,645.2786,14.6895,150.7829,48.4885,330.5825,754.1943,1000.0,193.2762,130.6601,389.2569,33.4026
123,0.224,616.2496,168.2916,99.0784,372.4347,145.2042,694.5871,12.5004,195.1954,34.2306,403.6757,567.4938,872.3577,207.7713,142.3541,242.3331,29.6709
123,0.2241,579.8579,167.4765,200.3123,568.599,225.1039,778.2757,11.4366,216.3331,38.4413,238.345,685.4517,584.5898,252.402,176.3669,285.468,34.87
123,0.2458,636.4558,107.9152,278.6856,642.3891,149.2096,709.9091,10.9085,171.5766,40.1932,353.8002,620.7421,652.0379,227.6737,230.6854,76.6553,40.6355
123,0.2237,744.3564,99.3797,271.4594,642.3891,176.5101,709.9091,10.9085,230.3842,35.0919,339.7182,594.1014,633.6784,886.9691,207.6676,273.7683,33.7665
123,0.245,591.3445,107.9152,271.4594,642.3891,172.6467,729.716,10.9085,173.6904,49.0436,321.9782,594.1014,844.9308,221.8451,188.9207,76.6553,25.2243
123,0.2272,546.5491,208.6885,159.3466,546.0969,158.1091,681.6882,13.7674,164.109,44.8328,291.3672,710.7571,899.1964,201.7613,162.3455,224.5158,30.2257
123,0.2245,787.2165,104.8403,223.0826,698.8749,192.1361,767.51,12.5367,159.4699,46.6245,313.9827,540.9825,931.3322,130.1913,183.3974,305.3869,33.2769
124,0.2237,744.3564,94.4723,271.4594,642.3891,236.2825,709.9091,10.9085,166.396,41.7811,321.9782,594.1014,844.9308,152.3947,188.9207,273.7683,33.6691
124,0.2452,555.9618,91.4266,200.4686,717.3941,149.2096,684.0997,10.9085,190.5265,49.232,345.6443,577.1847,742.7646,221.8451,188.9207,73.822,36.3991
124,0.2245,744.3564,104.8403,271.4594,642.3891,192.1361,767.51,10.9085,159.4699,41.7811,313.9827,540.9825,931.3322,152.3947,188.9207,305.3869,33.2769
124,0.2247,591.3445,107.9152,271.4594,542.5888,172.6467,702.4424,10.9085,173.6904,49.0436,321.9782,594.1014,652.0379,227.6737,230.6854,344.2646,33.6691
124,0.2363,616.2496,168.2916,99.0784,372.4347,145.2042,677.8671,12.5004,195.1954,48.3092,403.6757,567.4938,779.7826,189.8135,142.3541,110.9179,29.6709
124,0.2269,482.4623,103.4727,181.0659,598.1368,158.4499,753.8782,13.6084,164.0966,42.2345,318.4748,783.0357,777.9983,203.7034,168.3452,250.9334,33.4614
124,0.2237,647.3644,109.4699,292.3649,554.4576,253.3968,729.1149,10.9085,162.3203,34.8451,299.5088,569.7781,742.7646,227.9394,188.9207,273.7683,36.3991
124,0.2243,616.2496,94.4723,99.0784,642.3891,145.2042,709.9091,12.5004,195.1954,34.2306,321.9782,594.1014,844.9308,207.7713,142.3541,242.3331,33.6691
124,0.2264,595.8429,194.508,292.3649,554.4576,149.2096,684.0997,10.9085,164.0293,41.4096,299.5088,711.0432,767.2021,227.9394,192.5347,235.4751,31.416
124,0.2243,689.865,90.4453,300.3487,465.7419,181.4154,731.7947,10.0494,189.4629,37.6465,323.1191,569.8792,620.322,929.1397,161.7903,231.9687,38.095
124,0.2241,711.371,167.4765,279.6976,620.1068,179.1118,771.6786,13.4558,216.3331,50.3114,238.345,685.4517,584.5898,226.9276,227.1618,285.468,34.87
124,0.245,591.3445,167.4765,200.3123,568.599,225.1039,778.2757,11.4366,173.6904,49.0436,238.345,594.1014,844.9308,252.402,176.3669,76.6553,25.2243
124,0.2247,608.1181,109.4699,271.4594,642.3891,149.2096,684.0997,10.9085,166.396,41.4096,321.9782,711.0432,742.7646,152.3947,188.9207,273.7683,36.3991
124,0.2238,744.3564,194.508,271.4594,642.3891,236.2825,729.1149,11.974,162.3203,41.7811,299.5088,594.1014,844.9308,152.3947,188.9207,273.7683,31.416
124,0.2422,529.1527,103.6182,220.6967,670.2742,204.8677,863.8989,12.8917,204.6495,42.3088,352.8787,539.7662,881.7184,128.3487,191.225,79.9569,25.5021
124,0.2238,611.1141,159.0808,271.4594,642.8337,149.2096,709.9091,14.8944,168.3968,34.7312,353.8002,620.7421,652.0379,192.1109,179.23,305.8183,40.6355
124,0.2242,787.2165,194.508,223.0826,698.8749,192.1361,767.51,11.974,159.4699,34.8451,299.5088,569.7781,931.3322,130.1913,183.3974,235.4751,33.2769
124,0.2242,688.772,278.9596,221.9475,306.0045,158.6087,714.7089,12.3393,273.1935,50.9195,356.0335,644.155,824.1038,924.2489,207.6314,263.6686,37.4343
124,0.224,636.4558,92.3163,279.6976,620.1068,184.7649,709.9091,13.4558,182.7144,40.1932,408.9129,594.1014,846.8798,189.8135,188.9207,255.8157,34.5178
124,0.245,591.3445,194.508,292.3649,642.3891,253.3968,729.1149,10.9085,173.6904,34.8451,299.5088,594.1014,767.2021,227.9394,192.5347,76.6553,25.2243
125,0.2237,647.3644,109.4699,292.3649,554.4576,253.3968,729.1149,10.9085,162.3203,34.8451,299.5088,569.7781,742.7646,227.9394,188.9207,273.7683,36.3991
125,0.2252,624.0621,138.2191,261.3275,611.3464,134.541,598.1743,13.8209,143.7394,37.512,301.813,570.3192,687.2408,211.004,152.4667,342.0751,38.6146
125,0.2264,744.3564,194.508,292.3649,642.3891,236.2825,709.9091,10.9085,166.396,41.7811,299.5088,711.0432,767.2021,152.3947,192.5347,235.4751,31.416
125,0.2238,689.865,90.4453,271.4594,465.7419,149.2096,709.9091,14.8944,168.3968,34.7312,353.8002,620.7421,620.322,929.1397,179.23,305.8183,38.095
125,0.2238,591.3445,167.4765,200.3123,568.599,236.2825,778.2757,11.974,162.3203,49.0436,299.5088,594.1014,844.9308,152.3947,188.9207,273.7683,31.416
125,0.2422,744.3564,103.6182,220.6967,642.3891,192.1361,767.51,12.8917,204.6495,42.3088,313.9827,539.7662,931.3322,128.3487,188.9207,79.9569,25.5021
125,0.2245,744.3564,104.8403,292.3649,642.3891,192.1361,684.0997,10.9085,159.4699,41.7811,313.9827,540.9825,931.3322,152.3947,192.5347,305.3869,31.416
125,0.224,608.1181,159.0808,271.4594,642.3891,149.2096,684.0997,14.8944,168.3968,34.7312,321.9782,711.0432,742.7646,192.1109,188.9207,305.8183,36.3991
125,0.2247,616.2496,109.4699,271.4594,642.3891,149.2096,684.0997,10.9085,166.396,41.4096,403.6757,711.0432,742.7646,189.8135,142.3541,273.7683,29.6709
125,0.2441,529.1527,103.6182,271.4594,670.2742,172.6467,702.4424,10.9085,204.6495,42.3088,321.9782,594.1014,652.0379,227.6737,230.6854,79.9569,25.5021
125,0.2238,529.1527,103.6182,220.6967,670.2742,204.8677,753.8782,13.6084,164.0966,42.3088,318.4748,539.7662,777.9983,203.7034,191.225,250.9334,25.5021
125,0.2238,711.371,194.508,279.6976,642.3891,179.1118,771.6786,11.974,162.3203,50.3114,238.345,594.1014,844.9308,226.9276,227.1618,273.7683,31.416
125,0.2238,529.1527,103.6182,271.4594,642.3891,204.8677,863.8989,12.8917,204.6495,41.7811,352.8787,594.1014,844.9308,128.3487,191.225,273.7683,31.416
125,0.2247,608.1181,109.4699,271.4594,642.3891,253.3968,684.0997,10.9085,166.396,41.4096,321.9782,711.0432,767.2021,152.3947,188.9207,273.7683,36.3991
125,0.2257,482.4623,109.4699,181.0659,598.1368,253.3968,729.1149,10.9085,162.3203,42.2345,318.4748,783.0357,742.7646,203.7034,188.9207,273.7683,33.4614
125,0.2508,555.9618,103.4727,200.4686,717.3941,149.2096,684.0997,10.9085,190.5265,49.232,345.6443,783.0357,742.7646,203.7034,168.3452,73.822,36.3991
125,0.2237,688.772,159.0808,221.9475,306.0045,158.6087,709.9091,12.3393,273.1935,34.7312,353.8002,644.155,824.1038,192.1109,207.6314,305.8183,40.6355
125,0.2237,647.3644,278.9596,221.9475,554.4576,253.3968,714.7089,10.9085,273.1935,50.9195,356.0335,569.7781,742.7646,924.2489,207.6314,273.7683,37.4343
125,0.2238,647.3644,103.6182,220.6967,670.2742,204.8677,863.8989,10.9085,162.3203,42.3088,352.8787,539.7662,881.7184,128.3487,191.225,273.7683,25.5021
125,0.2237,688.772,278.9596,221.9475,465.7419,158.6087,731.7947,10.0494,273.1935,50.9195,323.1191,569.8792,620.322,929.1397,161.7903,263.6686,37.4343
126,0.2237,688.772,159.0808,221.9475,306.0045,158.6087,709.9091,12.3393,273.1935,34.7312,353.8002,644.155,824.1038,192.1109,207.6314,305.8183,40.6355
126,0.2238,482.4623,109.4699,292.3649,642.3891,253.3968,729.1149,10.9085,159.4699,41.7811,318.4748,540.9825,742.7646,152.3947,188.9207,273.7683,33.4614
126,0.224,735.0931,264.909,227.6792,433.9287,194.2473,823.2456,12.4607,178.7495,49.8946,273.515,523.0686,643.1377,980.9467,141.7336,271.0423,27.1351
126,0.2237,688.772,159.0808,221.9475,306.0045,158.6087,709.9091,12.3393,273.1935,34.7312,353.8002,644.155,824.1038,192.1109,207.6314,305.8183,40.6355
126,0.225,827.6138,198.5804,304.9484,563.2993,202.7315,604.7105,9.5718,170.0379,47.3626,286.4089,615.5818,1000.0,167.0775,171.5583,228.7775,31.0604
126,0.242,536.3215,108.939,216.876,626.0316,208.1196,743.7955,11.5079,227.5366,47.9271,321.7947,521.4756,739.8899,119.0214,181.0757,77.9251,26.4128
126,0.2238,639.9169,105.5351,242.9177,686.5196,174.544,618.528,11.9673,160.6002,40.968,313.2764,601.2761,798.6589,179.5749,213.785,278.1788,32.6843
126,0.2238,689.865,90.4453,220.6967,465.7419,204.8677,709.9091,14.8944,162.3203,42.3088,352.8787,620.7421,620.322,929.1397,179.23,305.8183,38.095
126,0.2237,688.772,109.4699,292.3649,554.4576,158.6087,729.1149,10.0494,273.1935,34.8451,299.5088,569.7781,620.322,929.1397,161.7903,273.7683,36.3991
126,0.2247,510.8974,103.0124,232.9399,548.3724,158.7233,702.4906,9.7549,130.4115,38.3716,328.5815,631.4757,628.1383,231.7473,139.5321,243.9193,33.7588
126,0.2238,608.1181,103.6182,271.4594,642.3891,192.1361,684.0997,10.9085,204.6495,41.4096,313.9827,539.7662,931.3322,128.3487,188.9207,273.7683,36.3991
126,0.2458,688.772,159.0808,221.9475,306.0045,192.1361,767.51,12.3393,204.6495,42.3088,353.8002,644.155,931.3322,128.3487,188.9207,79.9569,25.5021
126,0.2245,608.1181,109.4699,292.3649,642.3891,253.3968,684.0997,10.9085,166.396,41.7811,321.9782,540.9825,767.2021,152.3947,188.9207,305.3869,31.416
126,0.2249,544.9293,110.988,239.1714,701.93,219.755,869.4047,11.0916,198.6015,41.3835,391.8328,472.1698,905.3711,142.591,176.2884,276.305,30.954
126,0.2257,482.4623,103.6182,220.6967,598.1368,204.8677,863.8989,10.9085,162.3203,42.2345,352.8787,783.0357,742.7646,203.7034,188.9207,273.7683,33.4614
126,0.2441,744.3564,103.6182,271.4594,670.2742,172.6467,702.4424,10.9085,204.6495,42.3088,313.9827,594.1014,652.0379,227.6737,230.6854,79.9569,25.5021
126,0.2239,627.5379,272.6459,273.1526,635.3661,214.3835,589.2117,11.3771,280.6637,48.2833,288.1629,529.3797,1000.0,152.9529,181.9071,268.0908,34.7426
126,0.2238,616.2496,109.4699,271.4594,642.3891,236.2825,778.2757,11.974,162.3203,41.4096,403.6757,594.1014,742.7646,152.3947,188.9207,273.7683,29.6709
126,0.2265,608.1181,194.508,292.3649,642.3891,149.2096,709.9091,14.8944,166.396,41.7811,299.5088,711.0432,742.7646,192.1109,192.5347,235.4751,31.416
126,0.2237,647.3644,278.9596,221.9475,642.3891,253.3968,714.7089,10.9085,273.1935,41.4096,403.6757,569.7781,742.7646,924.2489,142.3541,273.7683,37.4343
127,0.2237,688.772,109.4699,292.3649,554.4576,158.6087,729.1149,10.0494,273.1935,34.8451,299.5088,569.7781,620.322,929.1397,161.7903,273.7683,36.3991
127,0.2248,608.1181,103.6182,271.4594,642.3891,219.755,684.0997,10.9085,204.6495,41.4096,313.9827,472.1698,931.3322,142.591,188.9207,273.7683,30.954
127,0.2237,555.1146,98.2501,227.7348,528.265,155.1165,956.7476,11.8234,142.9272,40.8554,305.2082,606.4446,714.1945,182.6052,157.0071,281.9687,34.7688
127,0.2238,482.4623,272.6459,273.1526,598.1368,204.8677,863.8989,10.9085,280.6637,48.2833,288.1629,529.3797,742.7646,203.7034,188.9207,268.0908,34.7426
127,0.2238,689.865,90.4453,221.9475,306.0045,158.6087,709.9091,14.8944,273.1935,34.7312,352.8787,620.7421,824.1038,929.1397,207.6314,305.8183,38.095
127,0.2444,537.2507,143.2714,213.5364,309.0843,257.5061,742.1746,11.7266,199.6813,44.1763,350.7395,621.147,1000.0,899.0416,201.3347,82.4594,33.95
127,0.2246,697.4706,234.0283,305.1037,425.0666,239.3002,690.2574,10.2384,169.3866,39.8177,338.7874,467.6646,713.9965,1000.0,215.2144,265.7462,28.3621
127,0.2237,639.9169,159.0808,221.9475,686.5196,174.544,709.9091,11.9673,273.1935,34.7312,313.2764,644.155,824.1038,179.5749,207.6314,305.8183,32.6843
127,0.2237,608.1181,103.6182,242.9177,686.5196,192.1361,684.0997,10.9085,204.6495,41.4096,313.2764,601.2761,798.6589,179.5749,213.785,278.1788,36.3991
127,0.2237,460.7541,110.2085,315.5715,671.8519,246.4985,832.5916,10.9122,142.0919,40.3224,302.2598,534.7065,712.8522,191.6178,139.209,253.123,29.9891
127,0.2265,482.4623,194.508,292.3649,642.3891,253.3968,729.1149,14.8944,166.396,41.7811,299.5088,711.0432,742.7646,152.3947,188.9207,235.4751,31.416
127,0.2238,639.9169,159.0808,221.9475,306.0045,174.544,618.528,12.3393,273.1935,40.968,313.2764,601.2761,798.6589,179.5749,207.6314,278.1788,32.6843
127,0.2257,647.3644,103.6182,220.6967,642.3891,253.3968,863.8989,10.9085,162.3203,41.4096,352.8787,783.0357,742.7646,203.7034,142.3541,273.7683,33.4614
127,0.2257,482.4623,103.6182,220.6967,598.1368,204.8677,863.8989,10.9085,162.3203,42.2345,352.8787,783.0357,742.7646,203.7034,188.9207,273.7683,33.4614
127,0.2237,688.772,264.909,221.9475,306.0045,158.6087,709.9091,12.4607,178.7495,49.8946,353.8002,644.155,643.1377,192.1109,141.7336,305.8183,27.1351
127,0.2238,688.772,109.4699,292.3649,554.4576,158.6087,729.1149,12.3393,273.1935,34.7312,353.8002,569.7781,824.1038,192.1109,161.7903,273.7683,40.6355
127,0.2415,744.3564,103.6182,271.4594,670.2742,208.1196,702.4424,10.9085,204.6495,42.3088,321.7947,521.4756,739.8899,119.0214,230.6854,79.9569,25.5021
127,0.2238,608.1181,109.4699,271.4594,642.3891,192.1361,684.0997,10.9085,166.396,41.7811,313.9827,539.7662,767.2021,152.3947,188.9207,273.7683,31.416
127,0.2257,510.8974,103.6182,220.6967,548.3724,204.8677,702.4906,10.9085,162.3203,38.3716,352.8787,783.0357,742.7646,203.7034,139.5321,273.7683,33.4614
127,0.2239,630.7784,143.1061,211.0748,363.8613,143.084,664.8998,13.2346,292.94,31.097,469.927,598.5301,656.9366,189.3153,201.7674,303.9999,36.3493
128,0.2237,688.772,109.4699,292.3649,554.4576,158.6087,729.1149,10.0494,273.1935,34.8451,299.5088,569.7781,620.322,929.1397,161.7903,273.7683,36.3991
128,0.2237,688.772,264.909,221.9475,306.0045,158.6087,709.9091,12.4607,178.7495,49.8946,353.8002,644.155,643.1377,192.1109,141.7336,305.8183,27.1351
128,0.2238,482.4623,98.2501,292.3649,642.3891,155.1165,956.7476,14.8944,142.9272,41.7811,305.2082,606.4446,742.7646,152.3947,188.9207,281.9687,34.7688
128,0.2237,688.772,103.6182,220.6967,548.3724,158.6087,709.9091,10.9085,162.3203,38.3716,352.8787,644.155,643.1377,192.1109,141.7336,305.8183,33.4614
128,0.2242,682.0424,72.8969,297.1301,571.1941,224.9894,674.175,11.6171,186.0096,34.7903,304.9473,631.4632,921.5151,828.7504,182.7039,261.5941,32.8504
128,0.2271,481.2754,95.0028,222.5231,589.9282,213.4469,644.3035,11.6936,189.4626,30.9532,415.0656,801.5818,695.849,905.0479,126.377,253.5536,34.1316
128,0.2238,622.1359,105.2508,306.12,605.3903,137.4892,814.0011,10.7888,261.9785,39.4193,389.9095,499.898,668.0779,196.869,218.4806,238.0603,38.8499
128,0.224,679.1352,107.1254,328.3042,368.5368,174.8719,582.5953,13.7289,248.329,33.3805,310.4094,590.6606,828.5625,199.8555,200.0463,254.1066,30.7708
128,0.2238,482.4623,272.6459,273.1526,598.1368,253.3968,863.8989,10.9085,280.6637,41.4096,352.8787,529.3797,742.7646,203.7034,188.9207,268.0908,34.7426
128,0.2237,688.772,109.4699,292.3649,554.4576,192.1361,729.1149,10.9085,166.396,41.7811,299.5088,569.7781,767.2021,929.1397,188.9207,273.7683,36.3991
128,0.2238,689.865,159.0808,221.9475,306.0045,158.6087,709.9091,14.8944,273.1935,40.968,352.8787,620.7421,824.1038,179.5749,207.6314,305.8183,38.095
128,0.2451,537.2507,159.0808,221.9475,309.0843,257.5061,742.1746,11.9673,273.1935,34.7312,313.2764,644.155,1000.0,899.0416,207.6314,82.4594,33.95
128,0.2239,630.7784,159.0808,221.9475,363.8613,174.544,664.8998,13.2346,292.94,31.097,313.2764,598.5301,656.9366,189.3153,201.7674,305.8183,32.6843
128,0.2243,683.1359,200.8543,260.1986,297.5251,157.284,633.0644,15.1292,304.5363,38.9938,285.0868,570.7407,856.8323,937.7393,199.566,309.7246,35.8647
128,0.2263,728.5602,114.9973,228.2999,402.5188,184.8357,791.6798,10.7155,224.9448,41.8376,534.8854,552.5134,706.7917,180.9563,181.0132,357.6044,36.0243
128,0.2438,537.2507,143.2714,242.9177,686.5196,257.5061,684.0997,11.7266,199.6813,41.4096,313.2764,601.2761,1000.0,899.0416,201.3347,82.4594,36.3991
128,0.2249,744.3564,159.0808,271.4594,686.5196,208.1196,709.9091,11.9673,273.1935,34.7312,313.2764,521.4756,739.8899,179.5749,207.6314,305.8183,25.5021
128,0.2237,532.7023,121.2386,258.2139,687.231,155.4666,699.2641,11.4818,176.0576,59.6995,251.3949,691.0896,665.0814,213.0829,147.8365,342.4153,35.4543
128,0.2247,689.865,110.2085,315.5715,671.8519,158.6087,832.5916,14.8944,142.0919,34.7312,352.8787,534.7065,712.8522,929.1397,139.209,305.8183,29.9891
128,0.2242,535.652,285.2386,251.7368,295.6349,152.5659,689.1359,12.3553,163.7517,50.4885,292.2752,587.0104,604.4308,712.6625,109.8013,320.3108,24.0557
129,0.2237,688.772,103.6182,220.6967,548.3724,158.6087,709.9091,10.9085,162.3203,38.3716,352.8787,644.155,643.1377,192.1109,141.7336,305.8183,33.4614
129,0.2242,535.652,285.2386,251.7368,295.6349,152.5659,689.1359,12.3553,163.7517,50.4885,292.2752,587.0104,604.4308,712.6625,109.8013,320.3108,24.0557
129,0.2247,487.2445,165.9311,227.109,284.0587,152.5974,627.828,15.1558,194.4452,41.4725,379.6276,704.0931,656.4925,156.4049,94.0076,273.067,37.013
129,0.2239,537.2507,159.0808,292.3649,309.0843,155.1165,956.7476,14.8944,142.9272,34.7312,305.2082,644.155,1000.0,152.3947,188.9207,281.9687,34.7688
129,0.2252,679.1352,114.9973,328.3042,402.5188,184.8357,791.6798,10.7155,248.329,33.3805,534.8854,590.6606,706.7917,180.9563,181.0132,357.6044,36.0243
129,0.2237,813.4523,157.0495,210.4933,313.9178,257.5434,704.5338,11.9799,202.8352,38.3566,332.5656,670.784,972.143,955.7073,177.2915,325.2211,24.3835
129,0.224,679.1352,107.1254,221.9475,306.0045,174.8719,582.5953,13.7289,248.329,49.8946,353.8002,590.6606,828.5625,192.1109,141.7336,305.8183,30.7708
129,0.2304,577.6296,178.5642,330.6178,341.279,138.208,782.3042,14.6251,272.4457,38.8678,311.1511,376.3622,764.8425,741.1611,150.5008,290.0447,44.9514
129,0.2243,481.2754,95.0028,221.9475,589.9282,213.4469,709.9091,14.8944,189.4626,30.9532,352.8787,620.7421,695.849,179.5749,207.6314,253.5536,38.095
