time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
48.96,-2.8984713112759932,0.5219881486867834,0.0,-3.156352126145113e-06,9.338712463680027e-07,-0.2945435077836384,0.9556380413636888,0.5086298871472301,0.032119931874958346,0.0,0.0,0.0,0.18980360889725909
48.97,-2.894156216185996,0.5194370143173718,0.0,-3.1497261297691266e-06,9.348988339858076e-07,-0.2936523379143666,0.9559122597175665,0.5087148143924238,0.032089655099028294,0.0,0.0,0.0,0.18962498278520107
48.980000000000004,-2.889772467766856,0.5168557308306153,0.0,-3.143724315757903e-06,9.355807160438379e-07,-0.2927492491857014,0.9561892182801505,0.5087400602567476,0.03203464565462754,0.0,0.0,0.0,0.18930036247147408
48.99,-2.885435216612723,0.5143120707495019,0.0,-3.1384397923068765e-06,9.359288721763415e-07,-0.29185810965090775,0.9564615978874482,0.5087414266159009,0.03197375247621168,0.0,0.0,0.0,0.18894096888952785
49.0,-2.880981149018091,0.5117105072340521,0.0,-3.133623151331393e-06,9.359807814040814e-07,-0.290945291465493,0.9567396625195883,0.5087410446496461,0.031915094526725314,0.0,0.0,0.0,0.18859476607708134
49.01,-2.876626574209021,0.5091774318815502,0.0,-3.1294531096518036e-06,9.357611060099362e-07,-0.29005503298407415,0.9570099386201895,0.5087405641626513,0.0318620452912942,0.0,0.0,0.0,0.18828168760522718
49.02,-2.872175727534945,0.5065989614615748,0.0,-3.125687238678475e-06,9.352869614781935e-07,-0.2891471752549938,0.9572846263602326,0.5087401123268827,0.031811899280996515,0.0,0.0,0.0,0.18798571189809946
49.03,-2.8678727364715324,0.5041163214505202,0.0,-3.1224766791454834e-06,9.346118863643574e-07,-0.2882713891780063,0.957548720360781,0.5087397163883002,0.031767083753291764,0.0,0.0,0.0,0.18772120287479183
49.04,-2.863540900717328,0.5016271413476862,0.0,-3.1196301279935043e-06,9.337376713210942e-07,-0.28739152335387597,0.9578131652191235,0.508739344235949,0.03172528502120916,0.0,0.0,0.0,0.18747456913275576
49.050000000000004,-2.8592781422520352,0.49918752363846775,0.0,-3.1171698541236593e-06,9.327050280870434e-07,-0.28652736020469677,0.958072034551903,0.5087390155721556,0.0316871941526491,0.0,0.0,0.0,0.18724974946743628
49.06,-2.8548596888239244,0.4966691697630359,0.0,-3.1149432389884108e-06,9.314707104198695e-07,-0.2856332942943825,0.9583389656972164,0.5087387083728268,0.031650619202611106,0.0,0.0,0.0,0.18703387596456508
49.07,-2.850404668472177,0.49414062558867444,0.0,-3.112998391194904e-06,9.300738004332066e-07,-0.2847334638306767,0.9586067003336706,0.5087384306004211,0.03161652028549363,0.0,0.0,0.0,0.18683264489532594
49.08,-2.846058312564483,0.4916837603124009,0.0,-3.11136035493293e-06,9.285831725074734e-07,-0.28385769105230707,0.9588663963549098,0.5086872117464392,0.03156055572802219,0.0,0.0,0.0,0.18650234979077032
49.09,-2.8416458520111396,0.4891995249047958,0.0,-3.1099350684345053e-06,9.269510525453477e-07,-0.28297095765275454,0.959128455054478,0.5086087712344963,0.03149297968845412,0.0,0.0,0.0,0.1861034510188169
49.1,-2.837357639168365,0.48679482600880264,0.0,-3.108756087049137e-06,9.252617523361429e-07,-0.28211137571285116,0.9593816423392353,0.5085359344684816,0.0314310318226388,0.0,0.0,0.0,0.18573780841135423
49.11,-2.8331419952173653,0.48444002394493296,0.0,-3.107776091659263e-06,9.2351131420078e-07,-0.2812683198180679,0.9596291531395448,0.5084693656008933,0.03137443841954636,0.0,0.0,0.0,0.18540371540958855
49.120000000000005,-2.8286359659714253,0.4819332863310216,0.0,-3.1069086799526153e-06,9.215496782434852e-07,-0.28036925186302436,0.9598922116447031,0.5084034672174462,0.03131835576439368,0.0,0.0,0.0,0.1850726895668184
49.13,-2.824218054909832,0.47948569508774896,0.0,-3.106218555066162e-06,9.195459398297531e-07,-0.27948972172933634,0.9601486726327475,0.508343810424517,0.03126748027598829,0.0,0.0,0.0,0.18477242800829027
49.14,-2.8197286219467004,0.4770088179007656,0.0,-3.1056646031784108e-06,9.174356199585082e-07,-0.27859783572260144,0.9604078414452525,0.5082878524636728,0.031219600202370572,0.0,0.0,0.0,0.18448982429071134
49.15,-2.8153464175256433,0.47460106044369893,0.0,-3.1052519470378696e-06,9.153113329511417e-07,-0.2777289898862823,0.9606594558704126,0.508237510250732,0.031176235334544125,0.0,0.0,0.0,0.18423384828561998
49.160000000000004,-2.8110565319150447,0.4722535385040632,0.0,-3.104958489477126e-06,9.131762137378772e-07,-0.2768800342944801,0.9609044924049891,0.50819217429207,0.03113659803290431,0.0,0.0,0.0,0.1839998422008081
49.17,-2.80655441924,0.4698001563820705,0.0,-3.1047582818231387e-06,9.108811420135889e-07,-0.2759907274673504,0.961160294857057,0.5081493566180169,0.03109695677211425,0.0,0.0,0.0,0.18376592894236726
49.18,-2.802241336863168,0.4674592028835408,0.0,-3.104657342583188e-06,9.086360682326243e-07,-0.2751410443787954,0.961403867783557,0.5082073211379441,0.03103889089659824,0.0,0.0,0.0,0.18342340223982762
49.19,-2.7978196634693147,0.46506912402082123,0.0,-3.104652712682482e-06,9.062842298987678e-07,-0.27427161237975495,0.9616522599731526,0.508317061587818,0.031005991641428796,0.0,0.0,0.0,0.18322943052576984
49.2,-2.793376558119555,0.4626770290006626,0.0,-3.104716332298557e-06,9.038908685177971e-07,-0.27340052372759416,0.9619002738536019,0.5084598404439992,0.03094371953962064,0.0,0.0,0.0,0.18286226858160476
49.21,-2.7889540162812962,0.46030562944665976,0.0,-3.1048468812647745e-06,9.014776986646395e-07,-0.27253570251364745,0.9621456590020108,0.5085862370371176,0.030891453965121704,0.0,0.0,0.0,0.18255410235939185
49.22,-2.7844714169468836,0.4579118017865988,0.0,-3.1050406938188857e-06,8.990034403889788e-07,-0.2716612585247808,0.9623929229064678,0.5087038679143083,0.030843290194638075,0.0,0.0,0.0,0.1822700556144837
49.230000000000004,-2.78011945414345,0.4555972385169935,0.0,-3.105282280213158e-06,8.965767551291184e-07,-0.27081422049665904,0.9626316149631146,0.5088093032534727,0.030800246885976556,0.0,0.0,0.0,0.18201629348255413
49.24,-2.775621442165341,0.4532147194664538,0.0,-3.10558146257709e-06,8.940458670668298e-07,-0.26994063581471733,0.9628769500567245,0.5089100867049562,0.0307591360971969,0.0,0.0,0.0,0.18177389438280633
49.25,-2.771269878077928,0.45091927953572986,0.0,-3.1059140133091684e-06,8.915776565478276e-07,-0.2690972121718874,0.9631129998273127,0.5090003333079258,0.030722335105980013,0.0,0.0,0.0,0.18155690484080614
49.26,-2.7668781214624047,0.4486120448890082,0.0,-3.1062881534833186e-06,8.890690169384463e-07,-0.2682476230527771,0.9633499718011229,0.5090847040161871,0.030687932385731555,0.0,0.0,0.0,0.1813540816513052
49.27,-2.762459243601783,0.44630010357534305,0.0,-3.106699669626735e-06,8.865288849738694e-07,-0.2673943510795234,0.9635871593340669,0.5091633122933946,0.030655895813046816,0.0,0.0,0.0,0.181165149419175
49.28,-2.7580928857248215,0.4440249443428734,0.0,-3.1071364720996852e-06,8.840073162818445e-07,-0.26655293090916793,0.9638202555162483,0.5092134814669748,0.03061618363153773,0.0,0.0,0.0,0.18093092863170174
49.29,-2.7536849181396623,0.4417372172291093,0.0,-3.107604417334568e-06,8.814525657970052e-07,-0.2657057261675891,0.964054156326142,0.5092059894649521,0.030553134287320496,0.0,0.0,0.0,0.18055888922429938
49.300000000000004,-2.7491355587313993,0.4393857012088989,0.0,-3.1081131878687615e-06,8.788063952442255e-07,-0.2648336217808156,0.9642940953234,0.5091944759243232,0.030490876690810974,0.0,0.0,0.0,0.18019156607489636
49.31,-2.744635738703869,0.43706939644671067,0.0,-3.108639345124332e-06,8.761805994045527e-07,-0.26397314361094587,0.9645300042205187,0.5091836206682241,0.03043378152754599,0.0,0.0,0.0,0.17985466344729895
49.32,-2.7400714117259186,0.43472964326921354,0.0,-3.1091938080909872e-06,8.735096855860885e-07,-0.2631023782220869,0.9647678935287348,0.5091734200780742,0.030380231083133584,0.0,0.0,0.0,0.17953872602453516
49.33,-2.7356540280685366,0.43247458039503184,0.0,-3.1097480172306658e-06,8.709184780137817e-07,-0.26226148503416746,0.9649968205391465,0.5091642723240708,0.030332253598567654,0.0,0.0,0.0,0.17925562395958902
49.34,-2.7310581258757747,0.43013815547118345,0.0,-3.1103410316248037e-06,8.682169262409056e-07,-0.26138844648114273,0.9652336660825739,0.5091554807306463,0.030286113642964928,0.0,0.0,0.0,0.1789833563455825
49.35,-2.7266840842824127,0.4279237669591394,0.0,-3.11091902224317e-06,8.656411260126459e-07,-0.2605591722132202,0.9654578549533271,0.5091477261903002,0.030245428206592897,0.0,0.0,0.0,0.1787432930840864
49.36,-2.7221822114518264,0.4256540862620155,0.0,-3.1115262745379294e-06,8.629860193909745e-07,-0.2597072492840955,0.9656873705618355,0.5091403413361298,0.030206662387466023,0.0,0.0,0.0,0.1785145618360665
