time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
31.96,-0.23150609563249544,1.2869301463048721,0.0,0.0,0.0,-0.7763010240927748,-0.6303623718350377,0.5023030770416086,0.0,0.0,0.0,0.0,0.2352116982290758
31.970000000000002,-0.23245557295442779,1.291418443140954,0.0,0.0,0.0,-0.7770201898703619,-0.6294756715644455,0.4551459839841619,0.0,0.0,0.0,0.0,0.2258031264554138
31.98,-0.2334829017155882,1.2962306910253178,0.0,0.0,0.0,-0.7775528611854341,-0.6288175742734338,0.5055427005384825,0.0,0.0,0.0,0.0,0.1739685043421133
31.990000000000002,-0.23452225468274704,1.3010600445418388,0.0,0.0,0.0,-0.778082355174223,-0.6281622781322034,0.4839221027795534,0.0,0.0,0.0,0.0,0.1650348430354859
32.0,-0.23554813997847032,1.3057861078371285,0.0,0.0,0.0,-0.7786522594250439,-0.6274556968269712,0.4999473800030056,0.0,0.0,0.0,0.0,0.2037497817696679
32.01,-0.23659876015629053,1.3105888435170432,0.0,0.0,0.0,-0.7790397641125957,-0.6269745175545074,0.48412544246544525,0.0,0.0,0.0,0.0,0.04274451008516736
32.02,-0.23753413339071686,1.314848734925922,0.0,0.0,0.0,-0.7794559292238238,-0.6264570642254752,0.4683256716670772,0.0,0.0,0.0,0.0,0.28386283516321653
32.03,-0.23858611986014439,1.319578751757342,0.0,0.0,0.0,-0.7802684207378167,-0.625444786298643,0.5140637021229253,0.0,0.0,0.0,0.0,0.24255508878234544
32.04,-0.2397006907806624,1.3245305208541982,0.0,0.0,0.0,-0.7811624979566554,-0.6243277552355868,0.4882245357781906,0.0,0.0,0.0,0.0,0.32577469708547546
32.05,-0.24072861413381155,1.3290349922609566,0.0,0.0,0.0,-0.7819738090006446,-0.6233112806290549,0.4512773912108277,0.0,0.0,0.0,0.0,0.20386909251272356
32.06,-0.24177614805127778,1.333597852437417,0.0,0.0,0.0,-0.7821711907075555,-0.6230635825819568,0.47399147681358517,0.0,0.0,0.0,0.0,-0.07762719600091003
32.07,-0.24281264717348672,1.3381118521620503,0.0,0.0,0.0,-0.7824470114540965,-0.622717166553579,0.441133943172396,0.0,0.0,0.0,0.0,0.2560906293736709
32.08,-0.2438713275734636,1.3426653930824883,0.0,0.0,0.0,-0.7832961983896924,-0.6216486587049561,0.5076811995754359,0.0,0.0,0.0,0.0,0.29787215965750935
32.09,-0.24504340384995751,1.3476455464245536,0.0,0.0,0.0,-0.7841031857693805,-0.6206304780853243,0.4975580173140858,0.0,0.0,0.0,0.0,0.2122602037612391
32.1,-0.24606683963664788,1.3519530295327937,0.0,0.0,0.0,-0.7847737142741953,-0.619782383952102,0.5145991797949766,0.0,0.0,0.0,0.0,0.287915846363313
32.11,-0.24727115235791336,1.356959560431551,0.0,0.0,0.0,-0.7856985652751302,-0.6186095400122663,0.4982671609683449,0.0,0.0,0.0,0.0,0.2969663106680151
32.12,-0.24845444802259226,1.361811575072573,0.0,0.0,0.0,-0.7866818904856497,-0.6173585545533622,0.5116411357519998,0.0,0.0,0.0,0.0,0.3460614821762544
32.13,-0.24961646402392385,1.3665119577930485,0.0,0.0,0.0,-0.7876038813343635,-0.6161818875236531,0.45405691085458083,0.0,0.0,0.0,0.0,0.24904493626599666
32.14,-0.25079294249010564,1.3712164274184484,0.0,0.0,0.0,-0.7884490281954213,-0.615100090591448,0.4997334750205647,0.0,0.0,0.0,0.0,0.2923658081314337
32.15,-0.25204160854879826,1.3761480834581712,0.0,0.0,0.0,-0.7893510663977372,-0.6139420908304264,0.5228721435326157,0.0,0.0,0.0,0.0,0.29783933869185
32.160000000000004,-0.2532923852665051,1.3810428239546366,0.0,0.0,0.0,-0.7898016365349932,-0.6133623520615292,0.4879361141808638,0.0,0.0,0.0,0.0,-0.0024642367574623
32.17,-0.2545343139293392,1.3858937868564867,0.0,0.0,0.0,-0.7900782110521319,-0.6130060509367294,0.5111967822475849,0.0,0.0,0.0,0.0,0.1811444284082348
32.18,-0.2556537485211911,1.3902301400262895,0.0,0.0,0.0,-0.7908118782373689,-0.6120592818119752,0.49460044138190185,0.0,0.0,0.0,0.0,0.37740107104000337
32.19,-0.25690473897815497,1.395013934539714,0.0,0.0,0.0,-0.7916420581668449,-0.6109851479713402,0.49070782682224917,0.0,0.0,0.0,0.0,0.15956081990712823
32.2,-0.2581827519589162,1.3998646789791025,0.0,0.0,0.0,-0.7922638602476643,-0.6101786424675163,0.5103972755695837,0.0,0.0,0.0,0.0,0.24808182410604834
32.21,-0.25943467955385924,1.404579394455366,0.0,0.0,0.0,-0.7926945877749638,-0.6096189715564782,0.463244017371532,0.0,0.0,0.0,0.0,0.0342459788706604
32.22,-0.2606785053216173,1.4092431143858666,0.0,0.0,0.0,-0.7932300726158247,-0.6089220345214403,0.4976709517642079,0.0,0.0,0.0,0.0,0.3134391338835159
32.230000000000004,-0.2619344637920299,1.413896977673614,0.0,0.0,0.0,-0.7941021164718894,-0.6077843570014658,0.47731144076660664,0.0,0.0,0.0,0.0,0.2668110623080313
32.24,-0.26308327077319227,1.4181178070504636,0.0,0.0,0.0,-0.7946015771045226,-0.6071312320102644,0.5077207952842475,0.0,0.0,0.0,0.0,0.08400806768971972
32.25,-0.2644615492937784,1.4231586981047053,0.0,0.0,0.0,-0.7950796909753485,-0.6065049713406938,0.5296559337014121,0.0,0.0,0.0,0.0,0.2364352403849943
32.26,-0.2658964500995474,1.4283611211013476,0.0,0.0,0.0,-0.7957115597502906,-0.6056757471426917,0.5334692831644525,0.0,0.0,0.0,0.0,0.1723509095085834
32.27,-0.2672138473278742,1.4331146285903367,0.0,0.0,0.0,-0.7959309267760566,-0.6053874460159376,0.4608960301037931,0.0,0.0,0.0,0.0,-0.0245583357364789
32.28,-0.2683440340302329,1.4371908422238335,0.0,0.0,0.0,-0.7960921844740968,-0.6051753738536907,0.48554508246846956,0.0,0.0,0.0,0.0,0.16368498464233924
32.29,-0.2696287404376226,1.441787560877185,0.0,0.0,0.0,-0.7968867393694735,-0.604128722459276,0.459637113753768,0.0,0.0,0.0,0.0,0.3546822849527584
32.3,-0.27088593498231106,1.4462444856132044,0.0,0.0,0.0,-0.7972611636192249,-0.6036345212446456,0.4853837985493197,0.0,0.0,0.0,0.0,-0.09212579021334188
32.31,-0.27219192793315056,1.4508852358022424,0.0,0.0,0.0,-0.7971952607787187,-0.6037215542857762,0.48540995519068564,0.0,0.0,0.0,0.0,0.05901433005836983
32.32,-0.2735305278383567,1.4556266395559558,0.0,0.0,0.0,-0.7975126911117157,-0.6033021680849094,0.48561157264431876,0.0,0.0,0.0,0.0,0.14236903320576583
32.33,-0.2748052341177535,1.4601172350338225,0.0,0.0,0.0,-0.7979279669089208,-0.602752809357579,0.4856143336005639,0.0,0.0,0.0,0.0,0.1432823983303779
32.34,-0.2761274847052626,1.4647487868812508,0.0,0.0,0.0,-0.7984174389660247,-0.6021043035854979,0.5093010240003657,0.0,0.0,0.0,0.0,0.17277301349942553
32.35,-0.27742760337096306,1.469277347016792,0.0,0.0,0.0,-0.7988277499412759,-0.6015598209069123,0.488954632132241,0.0,0.0,0.0,0.0,0.141507924390221
32.36,-0.27890061775477853,1.4743668377779722,0.0,0.0,0.0,-0.7995803141338282,-0.6005591710937296,0.5111859169871315,0.0,0.0,0.0,0.0,0.24455129102550394
32.37,-0.28032561525567984,1.4792454069781313,0.0,0.0,0.0,-0.800296237079156,-0.5996048130116893,0.5113860491161538,0.0,0.0,0.0,0.0,0.2400837891502343
32.38,-0.28166811087831656,1.4838191949948851,0.0,0.0,0.0,-0.8005807506314021,-0.5992248826951033,0.4831233208138022,0.0,0.0,0.0,0.0,0.0959940096996527
32.39,-0.2831362672003882,1.4887943296983628,0.0,0.0,0.0,-0.8010747153432972,-0.5985643641913805,0.5090994708232135,0.0,0.0,0.0,0.0,0.16296163880828216
32.4,-0.284404345815881,1.4930631834625536,0.0,0.0,0.0,-0.8016166692659472,-0.5978383668757278,0.5009559809798968,0.0,0.0,0.0,0.0,0.2038312454941051
32.410000000000004,-0.2859209879837718,1.4981347407083514,0.0,0.0,0.0,-0.8021727305575365,-0.597092044810201,0.525117752407378,0.0,0.0,0.0,0.0,0.18439022134260374
32.42,-0.28735539106758157,1.502906275998948,0.0,0.0,0.0,-0.8025574491730202,-0.5965748404993245,0.5002486104506982,0.0,0.0,0.0,0.0,0.1294376961726371
32.43,-0.28879402328610987,1.507674830190587,0.0,0.0,0.0,-0.8028204630375138,-0.5962208511055977,0.501313958620059,0.0,0.0,0.0,0.0,0.088681872822474
32.44,-0.2902052687576025,1.5123378405549266,0.0,0.0,0.0,-0.8030852691212177,-0.5958641084443475,0.47825901996384346,0.0,0.0,0.0,0.0,0.08988015788064078
32.45,-0.2917542972087687,1.5174069403873833,0.0,0.0,0.0,-0.8040590362097965,-0.5945494632385684,0.5367691390159569,0.0,0.0,0.0,0.0,0.3313490109672736
32.46,-0.29317699634984384,1.5220443565055568,0.0,0.0,0.0,-0.8041713475824338,-0.5943975468278543,0.5395424180829923,0.0,0.0,0.0,0.0,0.0415438884551521
32.47,-0.2947045708594407,1.526992712305461,0.0,0.0,0.0,-0.8048256217422094,-0.5935113419125856,0.5213830426686246,0.0,0.0,0.0,0.0,0.2222670718096033
32.480000000000004,-0.2961447346071303,1.53161703003962,0.0,0.0,0.0,-0.8055965739246242,-0.5924644749222091,0.4830193888054672,0.0,0.0,0.0,0.0,0.2598519239062576
32.49,-0.2976240296967273,1.5363350121301074,0.0,0.0,0.0,-0.8060988504028263,-0.5917809073076723,0.4897455864010863,0.0,0.0,0.0,0.0,0.16732338632280883
32.5,-0.29929723330079344,1.5416386658201584,0.0,0.0,0.0,-0.8066250491289191,-0.591063473693266,0.5579748197273058,0.0,0.0,0.0,0.0,0.1785327902691939
32.51,-0.30070497411687336,1.546048922324683,0.0,0.0,0.0,-0.807776971876531,-0.5894882215394485,0.4593291733079025,0.0,0.0,0.0,0.0,0.3837175706587254
32.52,-0.3019651373211104,1.549977181432543,0.0,0.0,0.0,-0.807962517435584,-0.5892338839088263,0.4661932707088055,0.0,0.0,0.0,0.0,0.0711533327682015
32.53,-0.3035580336304856,1.5549140552439922,0.0,0.0,0.0,-0.8085653692219547,-0.5884063570892331,0.5178260282236091,0.0,0.0,0.0,0.0,0.2052626950602493
32.54,-0.3050962744655067,1.5596480699520987,0.0,0.0,0.0,-0.8091745503210495,-0.5875683338281646,0.49493267239418803,0.0,0.0,0.0,0.0,0.20607608192688387
32.55,-0.3065950809437269,1.5642303670228836,0.0,0.0,0.0,-0.8097299371200775,-0.5868027158193008,0.4841004734492747,0.0,0.0,0.0,0.0,0.1899467629029586
32.56,-0.30813316734228813,1.568904141391062,0.0,0.0,0.0,-0.8102547687905519,-0.5860778144873875,0.48857570037856896,0.0,0.0,0.0,0.0,0.17820871985255773
32.57,-0.3097749093818357,1.5738441232198859,0.0,0.0,0.0,-0.8112194158041849,-0.5847418741135507,0.5187339465378475,0.0,0.0,0.0,0.0,0.32626662649801796
32.58,-0.31123198625625087,1.5782198948550097,0.0,0.0,0.0,-0.811129130539156,-0.584867105942112,0.4635713021054667,0.0,0.0,0.0,0.0,-0.030103211847667972
32.59,-0.312686107936233,1.5825535723632274,0.0,0.0,0.0,-0.8120478498501877,-0.5835908578823884,0.5070044614270626,0.0,0.0,0.0,0.0,0.3480055782595094
32.6,-0.3142987599505575,1.587340160295876,0.0,0.0,0.0,-0.8122258117010757,-0.5833431501176564,0.5069136388992489,0.0,0.0,0.0,0.0,0.0612211652757454
32.61,-0.3158055939286113,1.5918284513747232,0.0,0.0,0.0,-0.8117522309177125,-0.5840019823738511,0.4735242909696633,0.0,0.0,0.0,0.0,-0.1623893403757213
32.62,-0.31727343542639175,1.5961721931071995,0.0,0.0,0.0,-0.8126751850927497,-0.58271694575139,0.4599556133705163,0.0,0.0,0.0,0.0,0.3177027604190929
32.63,-0.3187568267067282,1.6005255962921776,0.0,0.0,0.0,-0.8133458921724123,-0.581780412749261,0.4660330271778654,0.0,0.0,0.0,0.0,0.2331174657074451
32.64,-0.32036525254446774,1.6052407203586916,0.0,0.0,0.0,-0.8132544731173252,-0.5819082074963616,0.4902672077081582,0.0,0.0,0.0,0.0,-0.0353345006706435
32.65,-0.3219965699680784,1.6100294272559108,0.0,0.0,0.0,-0.8131252657676801,-0.5820887401054334,0.543031396111666,0.0,0.0,0.0,0.0,-0.055018065807230114
32.660000000000004,-0.3237431249683165,1.615158160862766,0.0,0.0,0.0,-0.8132262809308576,-0.5819476054612449,0.5171119310991084,0.0,0.0,0.0,0.0,0.12749489368020367
32.67,-0.3253419273805053,1.6198331391381937,0.0,0.0,0.0,-0.8136105540039514,-0.5814102377762623,0.4767750713673679,0.0,0.0,0.0,0.0,0.13724269999558353
32.68,-0.32676560670667903,1.6239799404051538,0.0,0.0,0.0,-0.813903052769029,-0.5810007053068798,0.513062167749756,0.0,0.0,0.0,0.0,0.08340225773153254
32.69,-0.32846310387086813,1.6289115372322696,0.0,0.0,0.0,-0.8141502837197265,-0.5806542129965877,0.5146224612136818,0.0,0.0,0.0,0.0,0.08725918406353925
32.7,-0.3301593592580382,1.6338214557206605,0.0,0.0,0.0,-0.8145440711556428,-0.5801016738204088,0.5294639894300343,0.0,0.0,0.0,0.0,0.1849550929106364
32.71,-0.33192024320577856,1.6388982582671583,0.0,0.0,0.0,-0.8147223585342326,-0.5798512553644615,0.5316413175283511,0.0,0.0,0.0,0.0,-0.0672080255555139
32.72,-0.33357339060936286,1.6436696213258424,0.0,0.0,0.0,-0.8147207659228455,-0.5798534928247795,0.4896418927466849,0.0,0.0,0.0,0.0,0.06467383508873749
32.730000000000004,-0.33516101803865644,1.6482420903656465,0.0,0.0,0.0,-0.814909564398402,-0.5795881306709305,0.4838352349835569,0.0,0.0,0.0,0.0,0.06412956888264087
32.74,-0.3368555327331813,1.6531137429439398,0.0,0.0,0.0,-0.8150422278560774,-0.579401559146277,0.5262377566582317,0.0,0.0,0.0,0.0,0.0254279189291284
32.75,-0.33855767071262954,1.658005389620793,0.0,0.0,0.0,-0.8150389769386978,-0.579406132186017,0.5252259566985666,0.0,0.0,0.0,0.0,-0.026918577311858934
32.76,-0.34004949475821583,1.6622897620878987,0.0,0.0,0.0,-0.8152166601221139,-0.5791561072093178,0.48304673914666263,0.0,0.0,0.0,0.0,0.1449491214842071
32.77,-0.34174272379049403,1.6671311022261226,0.0,0.0,0.0,-0.8155953833706573,-0.5786226490446624,0.5445921068076309,0.0,0.0,0.0,0.0,0.11653865400548885
32.78,-0.343408378901973,1.6718763755515982,0.0,0.0,0.0,-0.8159363192574164,-0.5781417827012629,0.46881788683392184,0.0,0.0,0.0,0.0,0.12119000939666809
32.79,-0.3450329914015973,1.6764835659355246,0.0,0.0,0.0,-0.8163985111093912,-0.5774889330221371,0.4924649664742817,0.0,0.0,0.0,0.0,0.1931736606265898
32.8,-0.3467388228444619,1.6813028399604197,0.0,0.0,0.0,-0.8165355434924817,-0.5772951637155337,0.5354917597419815,0.0,0.0,0.0,0.0,-0.0951968846937755
32.81,-0.34848923739956267,1.686256405874379,0.0,0.0,0.0,-0.8164993502629244,-0.5773463525080775,0.5122240628175961,0.0,0.0,0.0,0.0,0.0692236237965465
32.82,-0.35014084846174465,1.6909195990397707,0.0,0.0,0.0,-0.8167198266309065,-0.5770344222124265,0.4766181148153125,0.0,0.0,0.0,0.0,0.0832886938846473
32.83,-0.3516391860240579,1.69514093242371,0.0,0.0,0.0,-0.8168795559206727,-0.5768082790995605,0.5300779170988841,0.0,0.0,0.0,0.0,0.04682365685070731
32.84,-0.35347275708923814,1.7002913044113024,0.0,0.0,0.0,-0.8173021231547245,-0.5762093693953836,0.547507919792528,0.0,0.0,0.0,0.0,0.2447920717755249
32.85,-0.3552150649865199,1.7051499242510764,0.0,0.0,0.0,-0.8179364667158204,-0.575308555997937,0.49195322626224164,0.0,0.0,0.0,0.0,0.19910386735049554
32.86,-0.3569197879177817,1.7098719866078538,0.0,0.0,0.0,-0.8185760147670762,-0.5743982114360378,0.5051080081914768,0.0,0.0,0.0,0.0,0.2429608471112973
32.87,-0.3585901033804377,1.714463327050114,0.0,0.0,0.0,-0.8193041159154245,-0.5733591883737069,0.46834759447736,0.0,0.0,0.0,0.0,0.262170571252361
32.88,-0.36006508770517115,1.7184870921217275,0.0,0.0,0.0,-0.8199580639919591,-0.5724235900448592,0.5079823457632915,0.0,0.0,0.0,0.0,0.25535640823178696
32.89,-0.3619237685936406,1.723520710809689,0.0,0.0,0.0,-0.8206379715785421,-0.5714484386780475,0.5500853351220433,0.0,0.0,0.0,0.0,0.2136660291885677
32.9,-0.36381836503330367,1.7286240565305415,0.0,0.0,0.0,-0.8210309574476586,-0.570883671945188,0.5420514859875574,0.0,0.0,0.0,0.0,0.06287115464000187
32.910000000000004,-0.3657453879114567,1.7338052041261829,0.0,0.0,0.0,-0.821193141563867,-0.5706503518236778,0.5555286187844917,0.0,0.0,0.0,0.0,0.0501719572714542
32.92,-0.3676069558379149,1.7387999144073347,0.0,0.0,0.0,-0.8214463155327937,-0.570285848740744,0.510717310625834,0.0,0.0,0.0,0.0,0.1262024332311443
32.93,-0.36942390108933326,1.743654676290027,0.0,0.0,0.0,-0.8218514951809727,-0.5697017808890233,0.5309944722308607,0.0,0.0,0.0,0.0,0.1592410856046123
32.94,-0.3710639248452806,1.7480200077413803,0.0,0.0,0.0,-0.8221260990982783,-0.569305433861356,0.4977372107933099,0.0,0.0,0.0,0.0,0.0423223692763191
32.95,-0.3729187481292541,1.7529506789218936,0.0,0.0,0.0,-0.8222488310689327,-0.569128157489816,0.5684502451949024,0.0,0.0,0.0,0.0,0.0442260551619984
32.96,-0.3748925207196316,1.758183029201407,0.0,0.0,0.0,-0.8226507766213629,-0.5685470046974093,0.5523983084484243,0.0,0.0,0.0,0.0,0.2368335577004951
32.97,-0.37677217037488653,1.7631341836439085,0.0,0.0,0.0,-0.8231832373493293,-0.5677757970126851,0.5028842387790169,0.0,0.0,0.0,0.0,0.1377434796082396
32.980000000000004,-0.3784984634602135,1.7676625879600012,0.0,0.0,0.0,-0.8235598964120445,-0.5672293106670432,0.5028842387790169,0.0,0.0,0.0,0.0,0.1377434796082396
32.99,-0.3804060853455605,1.7726630065826408,0.0,0.0,0.0,-0.823633247195923,-0.5671228026961215,0.5229325228051172,0.0,0.0,0.0,0.0,0.13257912123955617
33.0,-0.3822278273505677,1.7774193609502644,0.0,0.0,0.0,-0.8240035168059515,-0.5665846786254722,0.5229283143513022,0.0,0.0,0.0,0.0,0.1341290964849077
33.01,-0.38414988901941344,1.7824208224992455,0.0,0.0,0.0,-0.8243113265140181,-0.5661367627901118,0.5312365651977586,0.0,0.0,0.0,0.0,0.1069257292975409
33.02,-0.3858809562695744,1.7869175691872383,0.0,0.0,0.0,-0.824423683757064,-0.5659731348905748,0.5316141827630855,0.0,0.0,0.0,0.0,0.0423432744601777
33.03,-0.38770203986235996,1.7916212754838796,0.0,0.0,0.0,-0.8251129010688962,-0.5649678673713422,0.5032913316811731,0.0,0.0,0.0,0.0,0.2462836731702741
33.04,-0.3894529121861588,1.7961082399766821,0.0,0.0,0.0,-0.8258833014177058,-0.5638410850333309,0.4770074184553101,0.0,0.0,0.0,0.0,0.2708587433153493
33.05,-0.39132861369816035,1.800887291267925,0.0,0.0,0.0,-0.8263590874188815,-0.5631435476836334,0.5165850547487862,0.0,0.0,0.0,0.0,0.1695063393800443
33.06,-0.39315525512315297,1.8055053077105976,0.0,0.0,0.0,-0.827203334989184,-0.561902697174687,0.4923736953692512,0.0,0.0,0.0,0.0,0.2989561501379046
33.07,-0.39512550450858047,1.810453868935449,0.0,0.0,0.0,-0.8277557433603038,-0.561088609155474,0.5342054773953174,0.0,0.0,0.0,0.0,0.1971856374808084
33.08,-0.39692447846083917,1.8149710332118458,0.0,0.0,0.0,-0.8276070644264825,-0.5613078892563624,0.4889919701430404,0.0,0.0,0.0,0.0,-0.054364578535426
33.09,-0.39859629965758053,1.8191838637350903,0.0,0.0,0.0,-0.8271976174697732,-0.5619111150274309,0.4450789283779618,0.0,0.0,0.0,0.0,-0.14316099702551954
33.1,-0.40056694531256265,1.8241619431533722,0.0,0.0,0.0,-0.8270220987238156,-0.5621694119875151,0.5453753427776011,0.0,0.0,0.0,0.0,-0.0636220608982813
33.11,-0.40230033520358116,1.8285790584110757,0.0,0.0,0.0,-0.8259601381237341,-0.5637285161225577,0.5245129078533566,0.0,0.0,0.0,0.0,-0.4207714883424064
33.12,-0.40429025462206253,1.833638438472522,0.0,0.0,0.0,-0.8266097095871033,-0.5627756101073492,0.5417386700639036,0.0,0.0,0.0,0.0,0.2328693989540724
33.13,-0.40620636628373263,1.8384899962274412,0.0,0.0,0.0,-0.8269173583788801,-0.5623234661807796,0.5274313513254201,0.0,0.0,0.0,0.0,0.110472420457351
33.14,-0.4079325447232489,1.8428404758407557,0.0,0.0,0.0,-0.8274163142890908,-0.5615890271838866,0.4596460384737682,0.0,0.0,0.0,0.0,0.17625271931234698
33.15,-0.4097576633571718,1.847399547681448,0.0,0.0,0.0,-0.8283808704261143,-0.5601652564073749,0.499888375862249,0.0,0.0,0.0,0.0,0.3501146711266785
33.160000000000004,-0.4115760924817285,1.8519058947018205,0.0,0.0,0.0,-0.8290998635778483,-0.5591005399484613,0.4753949396650627,0.0,0.0,0.0,0.0,0.24908924103357266
33.17,-0.41348256590272175,1.8566069481018397,0.0,0.0,0.0,-0.829501887757437,-0.5585039099862663,0.5102020695271997,0.0,0.0,0.0,0.0,0.1446441684570806
33.18,-0.4153686799202567,1.861240575007534,0.0,0.0,0.0,-0.8298476949655552,-0.5579899654738124,0.5063590841837194,0.0,0.0,0.0,0.0,0.1253961740669424
33.19,-0.4171305085241462,1.8655317052615408,0.0,0.0,0.0,-0.8308600926946849,-0.5564813597167088,0.5088914837116765,0.0,0.0,0.0,0.0,0.4006861050717354
33.2,-0.41903228747107385,1.8701267928390257,0.0,0.0,0.0,-0.8315636760097301,-0.5554294293984912,0.5000137194180417,0.0,0.0,0.0,0.0,0.2544843401533734
33.21,-0.42111672322861593,1.8751373743598967,0.0,0.0,0.0,-0.8320042904873142,-0.5547691953198022,0.5377214694087925,0.0,0.0,0.0,0.0,0.15652107420361805
33.22,-0.4231543269713661,1.8800215895252912,0.0,0.0,0.0,-0.832230932418524,-0.5544291222147361,0.5279720231208689,0.0,0.0,0.0,0.0,0.08509196547180248
33.230000000000004,-0.4252022614812474,1.8848822319502803,0.0,0.0,0.0,-0.8334512379356019,-0.5525930009748149,0.5345884317247176,0.0,0.0,0.0,0.0,0.4469013056568951
33.24,-0.4272431544528006,1.8896948226429469,0.0,0.0,0.0,-0.833907944151018,-0.5519035425243505,0.5158495350011666,0.0,0.0,0.0,0.0,0.16466437534669162
33.25,-0.42905851458763544,1.8939376680501097,0.0,0.0,0.0,-0.8349252914204136,-0.5503632890577107,0.520951158987041,0.0,0.0,0.0,0.0,0.416749414259864
33.26,-0.4311508808328417,1.8987917398109069,0.0,0.0,0.0,-0.8355821048141863,-0.5493655849671087,0.5250773841472465,0.0,0.0,0.0,0.0,0.23614822439393696
33.27,-0.4332223069141001,1.9035815577905542,0.0,0.0,0.0,-0.835797169637641,-0.5490383327603814,0.5256251749734427,0.0,0.0,0.0,0.0,0.0788850290901429
33.28,-0.4352251858767157,1.9082030023525982,0.0,0.0,0.0,-0.8360117376988538,-0.5487115577855003,0.4997255529558448,0.0,0.0,0.0,0.0,0.07777278430057562
33.29,-0.43737428487618674,1.9131440975350114,0.0,0.0,0.0,-0.8364154200362359,-0.5480960170795677,0.5339592655529343,0.0,0.0,0.0,0.0,0.14311011582476174
33.3,-0.4394439076740311,1.917906451543912,0.0,0.0,0.0,-0.8361747610940896,-0.54846308935616,0.5204933726899503,0.0,0.0,0.0,0.0,-0.08481158583883211
33.31,-0.44138178861633803,1.9223426835505193,0.0,0.0,0.0,-0.8369385979638408,-0.547296793999206,0.4851220694219904,0.0,0.0,0.0,0.0,0.2732870530109974
33.32,-0.4433365526233846,1.9268236818373812,0.0,0.0,0.0,-0.8365076270699594,-0.5479552805713523,0.5487644066507195,0.0,0.0,0.0,0.0,-0.1766760218473875
33.33,-0.4455176552036632,1.9318182531401438,0.0,0.0,0.0,-0.8367892905037332,-0.5475250518361185,0.5482769123157212,0.0,0.0,0.0,0.0,0.1037152491691529
33.34,-0.44761146672686075,1.9365783700305303,0.0,0.0,0.0,-0.8376677159254184,-0.54618017953143,0.5199818503647933,0.0,0.0,0.0,0.0,0.3228637673908818
33.35,-0.4496872353372764,1.941260682466082,0.0,0.0,0.0,-0.83836466240875,-0.5451097928967016,0.5125617529709356,0.0,0.0,0.0,0.0,0.1931319170071437
33.36,-0.4517889620298889,1.9459802238058406,0.0,0.0,0.0,-0.8387569906236745,-0.5445059294340999,0.53647382806513,0.0,0.0,0.0,0.0,0.1046669563846741
33.37,-0.45400105312992733,1.9509228799740428,0.0,0.0,0.0,-0.8395069997560836,-0.543348816492961,0.5376404571223473,0.0,0.0,0.0,0.0,0.4509693504323053
33.38,-0.456189029035454,1.9557589349610225,0.0,0.0,0.0,-0.8404628576835083,-0.5418691481809669,0.5188506914157122,0.0,0.0,0.0,0.0,0.23196593654968453
33.39,-0.4581587682394384,1.9600923912162627,0.0,0.0,0.0,-0.8408301197355553,-0.5412990941378,0.523206755290451,0.0,0.0,0.0,0.0,0.08680958726391141
33.4,-0.46028977688963,1.9647723164434283,0.0,0.0,0.0,-0.8409644220725222,-0.5410904183206366,0.5050752448940832,0.0,0.0,0.0,0.0,0.013742235608008191
33.410000000000004,-0.4624210809396795,1.9694465873733995,0.0,0.0,0.0,-0.8412010762427272,-0.540722431747187,0.5142145114308567,0.0,0.0,0.0,0.0,0.1606785963260381
33.42,-0.4645106305330189,1.9740151047853662,0.0,0.0,0.0,-0.8414012483761989,-0.5404108985064353,0.49819382984124444,0.0,0.0,0.0,0.0,-0.010162617212835873
33.43,-0.46661200088988786,1.9786025178425644,0.0,0.0,0.0,-0.8417315726540069,-0.5398962397501296,0.5189251932612865,0.0,0.0,0.0,0.0,0.2559493541774285
33.44,-0.46861518927104734,1.9829560084355868,0.0,0.0,0.0,-0.8420296834577078,-0.5394311931802891,0.5299368378866971,0.0,0.0,0.0,0.0,0.0048450262983502
33.45,-0.47081161155057843,1.9877212227679926,0.0,0.0,0.0,-0.8423545030592003,-0.5389238148580968,0.5391969894381718,0.0,0.0,0.0,0.0,0.23631348803524338
33.46,-0.47301744690465874,1.992477142261071,0.0,0.0,0.0,-0.8430076511793518,-0.5379015637044943,0.501935698610099,0.0,0.0,0.0,0.0,0.2371266487273486
33.47,-0.47520519251668536,1.997164824130682,0.0,0.0,0.0,-0.8436263994199216,-0.5369306261915963,0.5235743174186721,0.0,0.0,0.0,0.0,0.2188689974063395
33.480000000000004,-0.47734251556418716,2.001724130712178,0.0,0.0,0.0,-0.8439543418395247,-0.5364150154951371,0.4874587057662409,0.0,0.0,0.0,0.0,0.027286882700856108
33.49,-0.47948870178868264,2.006291626699665,0.0,0.0,0.0,-0.8443592075149476,-0.5357774935356105,0.5103278942050161,0.0,0.0,0.0,0.0,0.2729474032379606
33.5,-0.4816698895809529,2.010902880597958,0.0,0.0,0.0,-0.8450059265288618,-0.534756936689078,0.5101844473708051,0.0,0.0,0.0,0.0,0.2112778993041848
33.51,-0.48361134520870636,2.014985735383018,0.0,0.0,0.0,-0.8455549862795806,-0.5338883441087033,0.500906303599029,0.0,0.0,0.0,0.0,0.2439056480758876
